abactus|ăbactus, a, um : part. passé de abigo.
praescatens|praescatens, entis : part. prés. de praescateo, inusité; tout rempli de (au fig.).
praescitus|praescitus, a, um : part. passé de praescio; connu d'avance.
praescriptus|praescriptus, a, um : part. passé de praescribo. - a - écrit en tête, intitulé. - b - tracé à l'avance, esquissé. - c - prescrit, ordonné, déterminé, réglé.
praesectus|praesectus, a, um : part. passé de praeseco.
praeseminatus|praeseminātus, a, um : part. passé de praesemino; préalablement semé (au pr. et au fig.).
praesens|praesens, praesentis : part. prés. de praesum.
praesensus|praesensus, a, um : part. passé de praesentio; pressenti, prévu.
praeseptus|praeseptus, a, um : part. passé de praesepio.
praesepultus|praesepultus, a, um : part. passé de praesepelio, inusité : enseveli à l'avance, déjà mort.
praesidens|praesidens, entis : part. prés. de praesideo. - praesidens, entis, m. : gouverneur (d'une province)
praestans|praestans, antis : part. prés. de praesto. - 1 - qui l'emporte sur, supérieur, éminent, extraordinaire, remarquable. - 2 - excellent, efficace, souverain, puissant.
praestinatus|praestinātus, a, um : part. passé de praestino.
praestitus|praestitus, a, um : part. passé de praesto, āre.
praestitutus|praestitutus, a, um : part. passé de praestituo; fixé, réglé d'avance.
praestrictus|praestrictus, a, um : part. passé de praestringo. - 1 - serré fortement, comprimé. - 2 - resserré (au pr. et au fig.). - 3 - effleuré, atteint (au pr. et au fig.). - 4 - ébloui.
praestructus|praestructus, a, um : part. passé de praestruo; adjt. préparé, formé, exercé.
praesumptus|praesumptus, a, um : - 1 - part. passé de praesumo. - 2 - présomptueux.
praesutus|praesūtus, a, um : part. passé de praesuo.
praetactus|praetactus, a, um : part. passé de praetango.
praetectus|praetectus, a, um : part. passé de praetego.
praetentatus|praetentātus, a, um : part. passé de praetento.
praetentus|praetentus, a, um : part. passé de praetendo.
praeteriens|praetĕrĭens, ĕuntis : part. prés. de praetereo.
praeteritus|praetĕrĭtŭs, ūs, m. : part. passé de praetereo.
praetextus|praetextus, a, um : part. passé de praetexo. - a - bordé par devant, qui a une bordure. - b - vêtu de la prétexte. - c - couvert, orné, décoré, tapissé.
praetritus|praetrītus, a, um : part. passé de praetero. - broyé auparavant; adj. Hier. complètement usé, effacé.
praevalens|praevălens, entis : part. prés. de praevaleo. - 1 - qui est très fort, qui l'emporte. - 2 - très puissant.
pransus|pransus, a, um : (Lebaigue P. 992 et P. 993) part. passé de prandeo (avec sens actif); ayant déjeuné.
precans|prĕcans, antis : part. prés. de precor. - 1 - qui prie, suppliant. - 2 - de suppliant, des suppliants.
precatus|prĕcātus, a, um : part. passé de precor. - a - qui a prié. - b - sens passif : prié, imploré.
privatus|prīvātus, a, um : a - part. passé de privo b - adj. privé, particulier, propre, individuel.
processus|prōcessus, a, um : part. passé de procedo.
proculcatus|prōculcātus, a, um : part. passé de proculco. - 1 - foulé aux pieds, écrasé. - 2 - méprisé, dédaigné. - 3 - trivial, rebattu, commun.
prodactus|prodactus, a, um : part. passé de prodigo.
proditus|prōdĭtus, a, um : part. passé de prodo.
productus|prōductus, a, um : part. passé de produco. - 1 - qu'on a fait avancer, qu'on a fait paraître, amené, produit. - 2 - Suet. prostitué. - 3 - mis au monde. - 4 - attiré, déterminé. - 5 - tiré de, dérivé. - 6 - poussé (au fig), emporté, s'avançant. - 7 - allongé, étendu, développé, long. - 8 - longue (en parl. d'une syllabe). - 9 - prolongé; différé. - 10 - préféré, préférable, désirable.
profanatus|profanātus, a, um : part. passé de profano.
profans|profans, antis : part. prés. de profor, āri.
profatus|profātus, a, um : part. passé de profari. - a - qui a parlé. - b - sens passif : dit.
profectus|profectus, a, um : 1 - part. passé de proficio. 2 - part. passé de proficiscor.
professus|professus, a, um : (Lebaigue P. 1007 et P. 1008) part. passé de profiteor. - 1 - qui a déclaré publiquement, qui a affiché, qui s'est fait fort de, qui a promis. - 2 - qui a fait un aveu. - 3 - sens passif : connu, reconnu, annoncé, déclaré, public, manifeste.
proflatus|proflātus, a, um : part. passé de proflo. - a - gonflé (en parl. des narines). - b - exhalé. - c - fondu, mis en fusion, liquéfié.
proflictus|proflictus, a, um : part. passé de profligo, ĕre.
profligatus|profligātus, a, um : part. passé de profligo, āre. - 1 - abattu, renversé, vaincu complètement, anéanti, ruiné. - 2 - perdu, dépravé, infâme, vil. - 3 - avancé, bien engagé, bien entamé, mené presque à son terme, presque réglé, qui touche à sa fin.
profluens|profluens, fluentis : part. présent de profluo. - 1 - qui coule, qui découle. - 2 - coulant, aisé (en parl. du style).
profusus|prŏfūsus, a, um : 1 - part. passé de profundo. 2 - part.-adj. a - qui s'étend, étendu. b - débordant, excessif, sans frein. c - prodigué, qui se déploie avec profusion. d - poét. libéral, large, généreux. e - prodigue, dissipateur, gaspilleur.
progenitus|prōgĕnĭtus, a, um : part. passé de progigno.
progressus|progressus, a, um : part. passé de progredior.
prolapsus|prōlapsus, a, um : part. passé de prolabor.
prolatatus|prōlātātus, a, um : part. passé de prolato.
prolatus|prōlātus, a, um : part. passé de profero.
prolocutus|prōlŏcūtus, a, um : part. passé de proloquor.
prolutus|prōlūtus, a, um : part. passé de proluo.
promeritus|prōmĕrĭtus, a, um : part. passé de promereor. - 1 - qui a mérité, qui a gagné. - 2 - qui a bien mérité, qui a rendu service. - 3 - sens passif : mérité.
prominens|prōmĭnens, entis : part. présent de promineo; qui s'avance, proéminent, saillant.
promissus|prōmissus, a, um : - a - part. passé de promitto. - b - adjt. qu'on a laissé pousser, qui pend, long.
promotus|prōmōtus, a, um : a - part. passé de promoveo. b - adjt, avancé.
pronatus|prōnātus, a, um : 1 - part. passé de prono. 2 - c. prognatus.
pronuntiatius|pronuntiatĭus, a, um : part. passé de pronuntio. - 1 - annoncé, rapporté, raconté. - 2 - publié (officiellement), décrété, édicté. - 3 - déclaré par un arrêt, jugé. - 4 - déclamé, représenté, joué. - 5 - prononcé, articulé.
propagatus|prŏpāgātus, a, um : part. passé de propago. - 1 - provigné. - 2 - étendu, accru, développé, agrandi, multiplié, propagé. - 3 - prolongé, reculé.
propensus|propensus, a, um : part. passé de propendeo. - 1 - qui pend en avant, pendant; prolongé, saillant. - 2 - qui fait pencher la balance, lourd, prépondérant, important. - 3 - qui incline vers, qui se rapproche de. - 4 - porté à, enclin à; bien disposé, favorable.
properans|properans, antis : part. présent de propero; qui se hâte, prompt, rapide.
properatus|properātus, a, um : part. passé de propero. - 1 - hâté, pressé. - 2 - hâtif, prématuré.
propiatus|propiātus, a, um : part. passé de propio; approché de.
propitiatus|prŏpĭtĭātus, a, um : part. passé de propitio.
propositus|propositus, a, um : part. passé de propono. - 1 - exposé, mis en vue. - 2 - proposé, offert, promis. - 3 - Suet. mis en vente. - 4 - exposé à, en butte à. - 5 - qu'on s'est proposé, fixé, décidé, résolu, arrêté. - 6 - menaçant.
propulsus|propulsus, a, um : part. passé de propello. - a - poussé en avant, chassé. - b - repoussé, culbuté, mis en fuite. - c - renversé, abattu. - d - excité, poussé à. - e - repoussé, rendu saillant.
proruptus|proruptus, a, um : part. passé de prorumpo. - 1 - poussé avec violence. - 2 - qui s'échappe avec impétuosité.
prosatus|prosātus, a, um : part. passé de prosero, atum, ere.
proscriptus|proscriptus : (Lebaigue P. 1019 et P. 1020) part. passé de proscribo.
prosectus|prosectus, a, um : part. passé de proseco.
prosecutus|prosecutus, a, um : part. passé de prosequor.
prospectus|prospectus, a, um : part. passé de prospicio.
prospiciens|prospiciens, entis : part. prés. de prospicio; qui voit au loin, qui guette, qui prévoit; prudent.
prostans|prostans, antis : part. prés. de prosto.
prostitutus|prostĭtūtus, a, um : part. passé de prostituo. - 1 - livré à la prostitution, prostitué. - 2 - profané, souillé. - 3 - obscène, impudique.
protectus|prōtectus, a, um : part. passé de protego.
proterritus|prōterrĭtus, a, um : part. passé de protrerreo.
protritus|prōtrītus, a, um : part. passé de protero. - 1 - foulé aux pieds, écrasé, broyé. - 2 - au fig. écrasé, abattu, anéanti. - 3 - rebattu, usé, banal.
protrivi|prōtrīvi : part. passé de protero.
protuli|prōtŭli : part. passé de profero.
provectus|prōvectus, a, um : part. passé de proveho. - a - qui s'est avancé. - b - avancé, prolongé (en parl. du temps). - c - élevé, promu (à une dignité); qui a eu de l'avancement. - d - entraîné, emporté (au-delà du but).
proversus|prōversus, a, um : part. passé de proverto; qui va droit, dirigé en avant.
providens|prōvĭdens, entis : part. passé de provideo. - 1 - prévoyant, prudent, sage. - 2 - sûr, certain.
provisus|prōvīsus, a, um : part. passé de provideo.
provolutus|prōvŏlūtus, a, um : part. passé de provolvo. - 1 - roulé en avant. - 2 - au fig. qui s'est laissé entraîner, qui s'est laissé aller à. - 3 - qui s'est dégradé, qui s'est avili.
provorsus|prōvorsus, a, um : part. passé de proverto; qui va droit, dirigé en avant.
pudens|pŭdens, entis : part. présent de pudeo. - 1 - qui rougit, qui a honte. - 2 - pudique, décent, réservé, discret, timide, modeste, honnête.
pugnans|pugnans, antis : part. présent de pugno.
pugnatus|pugnātus, a, um : part. passé de pugno.
pulsus|pulsus, a, um : part. passé de pello.
punctus|punctus, a, um : part. passé de pungo.
purgatus|purgatus, a um : part. passé de purgo. - 1 - nettoyé. - 2 - purgé, débarrassé de. - 3 - enlevé, rejeté. - 4 - pur, purifié, débarrassé d'une souillure. - 5 - disculpé, justifié.
putatus|pŭtātus, a, um : part. passé de puto.
quadratus|quadrātus, a, um : part. passé de quadro. - a - équarri, taillé à angles droits. - b - carré, quadrangulaire. - c - bien taillé, bien proportionné, symétrique, régulier, convenable. - d - carré, trapu, robuste, vigoureux.
quaesitus|quaesītus, a, um : part. passé de quaero. - a - cherché, recherché. - b - obtenu, gagné, acquis. - c - demandé. - d - recherché, raffiné, rare, distingué, exquis. - e - recherché, affecté, forcé.
quassatus|quassātus, a, um : part. passé de quasso.
quassus|quassus, a, um : part. passé de quasso. - a - secoué, ébranlé. - b - fracassé, mis en pièces, brisé.
questus|questus, a, um : part. passé de queror.
quiens|quĭens, entis : part. prés. de queo.
quietus|quĭētus, a, um : - 1 - part. passé de quiesco. - 2 - tranquille, calme, paisible, en paix. - 3 - endormi. - 4 - sans ambition. - 5 - neutre, impartial.
radians|rădĭans, antis : part. prés. de radio - 1 - rayonnant, radieux, éclatant. - 2 - fig. V.-Fl. brillant.
radiatus|rădĭātus, a, um : part. passé de radio. - 1 - qui a des rayons (en parl. d'une roue). - 2 - rayonnant, lumineux, brillant, radieux. - 3 - Luc. irradié.
radicatus|rādīcātus, a, um : part. passé de radicor. - 1 - qui a des racines. - 2 - sens passif : enraciné.
raptatus|raptātus, a, um : part. passé de rapto.
rasus|rāsus, a, um : part. passé de rado.
ratus|rătus, a, um : part. passé de reor. - 1 - sens actif ayant pensé, pensant, croyant. - 2 - calculé, vérifié, approuvé. - 3 - définitif, fixé, réglé. - 4 - ratifié, valable. - 5 - décidé, résolu (en parl. de qqn).
recensus|rĕcensus (rĕcensitus), a, um : part. passé de recenseo. - a - compté, passé en revue. - b - revu, corrigé après examen.
receptus|rĕceptus, a, um : part. passé de recipio. - a - repris, recouvré, rendu, remis. - b - pris en retour, conquis. - c - retiré à, soustrait à. - d - gardé, réservé (dans un contrat). - e - pris, reçu. - f - reçu dans le corps, introduit, enfoncé. - g - accueilli, adopté, admis (par l'usage), usité. - h - qu'on a pris sur soi, dont on s'est chargé; promis, à quoi l'on s'est engagé.
recinctus|rĕcinctus, a, um : part. passé de recingo. - 1 - dénoué, ouvert, flottant (en parl. d'un vêtement). - 2 - retroussé.
reciprocatus|rĕcĭprŏcātus, a, um : part. passé de reciproco; réciproque, qui va et vient.
reclinatus|rĕclīnātus, a, um : part. passé de reclino
reclusus|rĕclūsus, a, um : part. passé de recludo. - 1 - ouvert. - 2 - mis à nu. - 3 - Amm. fermé. - 4 - interdit, refusé.
recoctus|rĕcoctus, a, um : part. passé de recoquo. - 1 - remis au feu, recuit, refondu. - 2 - au fig. retrempé, transformé.
reconciliatus|rĕconcĭlĭātus, a, um : part. passé de reconcilio. - 1 - ramené (à la vie). - 2 - rétabli, réconcilié.
reconditus|rĕcondĭtus, a, um : part. passé de recondo. - 1 - enfoncé, enfoui, mis à l'écart, serré, caché, retiré. - 2 - au fig. profond, retiré, obscur, mystérieux. - 3 - abstrait, difficile à pénétrer. - 4 - peu connu, peu usité.
recordatus|rĕcordātus, a, um : part. passé de recordor. - a - qui se souvient, qui songe à. - b - sens passif : Sid. qu'on se rappelle.
rectus|rectus, a, um : part. passé de rego. - 1 - gouverné, administré. - 2 - dressé, redressé. - 3 - droit (vertical ou horizontal), direct. - 4 - direct, simple, sans détours. - 5 - régulier, correct, complet. - 6 - raisonnable, sensé, judicieux. - 7 - droit, loyal, honnête, juste, bien. - 8 - qqf. ferme, inébranlable.
recultus|recultus, a, um : part. passé de recolo.
recurvatus|recurvātus, a, um : part. passé de recurvo. - 1 - courbé, recourbé, arrondi. - 2 - tortueux, sinueux.
recussus|rĕcussus, a, um : part. passé de recutio. - a - refoulé. - b - ébranlé par une secousse. - c - secoué, arraché de.
redactus|redactus, a, um : part. passé de redigo. - a - ramené. - b - amené à, réduit, converti. - c - Dig. tiré de, retiré de (en parl. d'une somme).
redditus|reddĭtus, a, um : part. passé de reddo.
redemptus|rĕdemptus, a, um : part. passé de redimo. - 1 - acheté, racheté. - 2 - au fig. Juv. racheté, compensé. - 3 - pris à ferme, affermé, entrepris moyennant un salaire. - 4 - pris à gage, gagé, salarié, soudoyé.
redemtus|rĕdemtus, a, um : part. passé de redimo. - 1 - acheté, racheté. - 2 - au fig. Juv. racheté, compensé. - 3 - pris à ferme, affermé, entrepris moyennant un salaire. - 4 - pris à gage, gagé, salarié, soudoyé.
redeuntis|rĕdĕuntis : gén. sing. de rediens, part. prés. de redeo.
redhibitus|rĕdhĭbĭtus, a, um : part. p. de redhibeo.
rediens|rĕdĭens, euntis : part. prés. de redeo.
redimitus|rĕdĭmītus, a, um : part. passé de redimio.
reductus|rĕductus, a, um : part. passé de reduco. - 1 - ramené, rendu. - 2 - ramené en arrière. - 3 - retiré, à l'écart, en retrait, éloigné.
redundans|rĕdundans, antis : part. prés. de redundo. - 1 - qui déborde, qui reflue, débordé. - 2 - qui regorge, gorgé de; trop abondant, surabondant. - 3 - redondant, exubérant, excessif, superflu, diffus, prolixe (en parl. du style).
refectus|rĕfectus, a, um : part. passé de reficio. - a - refait, réparé, restauré, remis dans son premier état. - b - renommé (à un emploi), rétabli (dans une dignité). - c - rétabli, remis, qui a repris ses forces. - d - relevé, ranimé, revenu à soi; réconforté. - e - fait avec, tiré de, produit par.
refixus|rĕfixus, a, um : part. passé de refigo.
reflatus|rĕflātus, a, um : part. passé de reflo. - a - poussé en arrière par le vent. - b - évaporé. - c - gonflé à nouveau.
reflexus|rĕflexus, a, um : part. passé de reflecto.
refossus|refossus, a, um : part. passé de refodio.
refotus|refotus, a, um : part. passé de refoveo.
refractus|refractus, a, um : part. passé de refringo. - 1 - brisé. - 2 - réfracté. - 3 - au fig. vaincu.
refusus|refusus, a, um : part. passé de refundo. - 1 - versé, répandu, débordé. - 2 - au fig. étendu. - 3 - rejeté, refoulé (en parl. de l'eau). - 4 - au fig. rejeté en arrière.
regestus|regestus, a, um : part. passé de regero.
regnatus|regnātus, a, um : part. passé de regno; gouverné par un roi.
regressus|regressus, a, um : part. passé de regredior.
rejectus|rejectus, a, um : part. passé de rejicio. - 1 - rejeté en arrière. - 2 - renvoyé, reflété; répercuté. - 3 - déposé, quitté. - 4 - repoussé, éloigné. - 5 - exclu, rejeté, dédaigné. - 6 - déféré à.
relapsus|rĕlapsus, a, um : part. passé de relabor.
relatus|rĕlātus, a, um : part. passé de refero.
relaxatus|rĕlaxātus, a, um : part. passé de relaxo.
relectus|rĕlectus, a, um : part. passé de relego, ĕre. - 1 - roulé sur soi-même. - 2 - parcouru de nouveau. - 3 - relu.
relictus|rĕlictus, a, um : part. passé de relinquo.
religatus|rĕlĭgātus, a, um : part. passé de religo; attaché, lié.
reluctatus|rĕluctātus, a, um : part. passé de reluctor; qui a lutté contre, qui a résisté à.
remensus|rĕmensus, a, um : part. passé de remetior.
remixtus|rĕmixtus, a, um : part. passé de remisceo.
remollitus|rĕmollitus, a, um : part. passé de remollio. - 1 - amolli. - 2 - adouci, fléchi.
remoratus|rĕmŏrātus, a, um : part. passé remoror.
remotus|rĕmōtus, a, um : part. passé de removeo. - 1 - éloigné de, exclu de (ab et abl.). - 2 - exempt de, qui s'abstient de, qui n'a pas de rapport avec, étranger à (ab et abl.). - 3 - situé à l'écart, retiré, reculé, enfoncé, caché, solitaire. - 4 - insolite, recherché (en parl. du style).
remulsus|rĕmulsus, a, um : part. passé de remulceo.
renatus|renātus, a, um : 1 - part. passé de renascor. - a - rendu à la vie; qui s'est reproduit, qui a reparu; réveillé, ranimé. - b - Prosp. régénéré (par le baptême). 2 - part. passé de reno; retraversé à la nage.
renisus|rĕnīsus, a, um : part. passé de renitor; qui résiste à.
renodatus|rĕnōdātus, a, um : part. passé de renodo.
renovatus|rĕnŏvātus, a, um : part. passé de renovo. - 1 - renouvelé, réparé, recommencé. - 2 - cumulé.
renudatus|rĕnūdātus, a, um : part. passé de renudo; nu, dépouillé.
reparatus|rĕparātus, a, um : part. passé de reparo. - 1 - préparé de nouveau, recommencé. - 2 - reproduit, créé de nouveau, qui a repoussé. - 3 - rétabli, relevé. - 4 - recouvré, acquis de nouveau. - 5 - acquis en échange, échangé, acheté.
repens|repens, entis : 1 - a - soudain, subit, imprévu. - b - nouveau, récent. 2 - part. prés. de repo. - repentia, n. plur. Arn. : les reptiles.
repensus|rĕpensus, a, um : part. passé de rependo.
repercussus|repercussus, a, um : part. passé de repercutio. - a - poussé en sens contraire, repoussé, refoulé (par un choc, une résistance). - b - répercuté(en parl. du son); reflété, réfléchi, réverbéré (en parl. de la lumière).
repertus|repertus, a, um : part. passé de reperio. - a - retrouvé. - b - trouvé, découvert. - c - reconnu, découvert, dévoilé. - d - amassé, acquis. - e - inventé, imaginé.
repetitus|rĕpĕtītus, a, um : part. passé de repeto.
repexus|rĕpexus, a, um : part. passé de repecto; peigné de nouveau, bien peigné.
repletus|rĕplētus, a, um : part. passé de repleo. - 1 - rempli, plein. - 2 - engraissé. - 3 - rassasié de, gorgé de.
replicatus|rĕplĭcātus, a, um : part. passé de replico.
repositus|rĕpositus, a, um : part. passé de repono. - 1 - rejeté en arrière. - 2 - mis en réserve, serré, gardé, caché. - 3 - placé à l'écart, retiré, éloigné. - 4 - déposé à terre, enterré. - 5 - remis, remboîté (en parl. d'un membre). - 6 - rapporté, remis sur la table. - 7 - rétabli, remis en vigueur. - 8 - mis de côté, laissé, quitté. - 9 - appuyé sur. - 10 - calme, paisible.
repostus|repostus, a, um : part. passé de repono. - 1 - rejeté en arrière. - 2 - mis en réserve, serré, gardé, caché. - 3 - placé à l'écart, retiré, éloigné. - 4 - déposé à terre, enterré. - 5 - remis, remboîté (en parl. d'un membre). - 6 - rapporté, remis sur la table. - 7 - rétabli, remis en vigueur. - 8 - mis de côté, laissé, quitté. - 9 - appuyé sur. - 10 - calme, paisible.
repraesentatus|rĕpraesentātus, a, um : part. passé de repraesento.
reprehensus|rĕprehensus, a, um : part. passé de reprehendo. - 1 - retenu, arrêté. - 2 - repris, pris en second lieu. - 3 - blâmé, critiqué.
reprensus|reprensus, a, um : part. passé de reprehendo. - 1 - retenu, arrêté. - 2 - repris, pris en second lieu. - 3 - blâmé, critiqué.
repressus|rĕpressus, a, um : part. passé de reprimo. - 1 - retenu, arrêté, contenu, réprimé, repoussé, refoulé. - 2 - arrêté dans son accroissement.
reptatus|reptātus, a, um : part. passé de repto. -- parcouru ou foulé (par un reptile ou un enfant qui se traîne); traversé à la nage.
repugnans|rĕpugnans, antis : part. prés. de repugno; qui résiste, contraire, incompatible.
repulsans|rĕpulsans, antis : part. prés. de repulso, inusité : - 1 - qui répercute, qui renvoie (un son). - 2 - qui rejette, qui repousse (une vérité).
repulsus|rĕpulsus, a, um : part. passé de repello. - a - frappé (en parl. d'un instrument de musique). - b - poussé en arrière, rejeté en arrière, repoussé, écarté, éloigné, renvoyé, congédié. - c - qui a échoué (lors d'une candidature).
repurgatus|rĕpurgātus, a, um : part. passé de repurgo. - 1 - nettoyé de nouveau, nettoyé; rasséréné, pur. - 2 - enlevé en nettoyant. - 3 - au fig. amendé, corrigé, retouché.
requietus|rĕquĭētus, a, um : part. passé de requiesco; reposé, frais.
requisitus|rĕquīsītus, a, um : part. passé de requiro. - 1 - cherché, recherché. - 2 - demandé. - 3 - requis, exigé.
rescissus|rescissus, a, um : part. passé de rescindo.
resecatus|rĕsĕcātus, a, um : part. passé de reseco.
resectus|rĕsectus, a, um : part. passé de reseco; détaché (en coupant), coupé.
resecutus|rĕsĕcūtus, a, um : part. passé de resequor; qui a répété.
reseratus|reserātus, a, um : part. passé de resero, āre: ouvert.
reservatus|rĕservātus, a, um : part. passé de reservo.
resignatus|rĕsignātus, a, um : part. passé de resigno.
resolutus|rĕsŏlūtus, a, um : part. passé de resolvo. - 1 - dissous, fondu, réduit, décomposé. - 2 - dénoué, délié, détaché, délivré. - 3 - séparé, disjoint, ouvert, dispersé, rompu, brisé. - 4 - relâché, détendu, affaibli, amolli, énervé, languissant, sans retenue, sans contrainte.
respectus|respectus, a, um : part. passé de respicio.
respersus|respersus, a, um : part. passé de respergo.
responsus|responsus, a, um : part. passé de respondeo.
respuens|respŭens : part. prés. de respuo.
restitutus|restitutus, a, um : part. passé de restituo.
restrictus|restrictus, a, um : part. passé de restringo. - 1 - lié par derrière; attaché, enchaîné, serré fortement. - 2 - étroit, réduit, borné, court. - 3 - retenu, modeste, réservé. - 4 - strict, rigoureux, sévère, rigide. - 5 - économe, avare. - 6 - desserré, ouvert. - 7 - resserré, constipé.
resumptus|rĕsumptus, a, um : part. passé de resumo. - 1 - repris. - 2 - rétabli, guéri.
resupinatus|rĕsŭpīnātus, a, um : part. passé de resupino. - a - couché sur le dos, tombé à la renverse, penché en arrière. - b - recourbé.
resutus|rĕsūtus, a, um : part. passé de resuo; décousu.
retardatus|rĕtardātus, a, um : part. passé de retardo. - 1 - attardé, retardé, ralenti, arrêté. - 2 - détourné de.
retectus|rĕtectus, a, um : part. passé de retego.
retensus|rĕtensus, a, um : part. passé de retendo; détendu, débandé (en parl. d'un arc); détendu, relâché.
retentus|retentus, a, um : 1 - part. passé de retineo. - a - retenu, arrêté. - b - maintenu. - c - retenu, conservé, gardé. 2 - (= retensus) part. passé de retendo; détendu, débandé (en parl. d'un arc); détendu, relâché.
retinens|retinens, entis : part. prés. de retineo. - 1 - qui retient, qui garde. - 2 - qui garde avec soin, attaché à.
retortus|retortus, a, um : (Lebaigue P. 1096 et P. 1097) part. passé de retorqueo.
retractatus|retractātus, a, um : part. passé de retracto.
retractus|retractus, a, um : part. passé de retraho. - a - tiré en arrière, tiré à l'écart. - b - repris, ressaisi. - c - forcé à revenir, ramené par force. - d - enfoncé, qui est à l'écart, retiré, éloigné.
retusus|retusus, a, um : part. passé de retundo. - 1 - émoussé, obtus. - 2 - obtus, stupide. - 3 - amorti, affaibli, abattu, languissant.
revectus|rĕvectus, a, um : part. passé de reveho; rapporté, ramené.
revelatus|rĕvēlātus, a, um : part. passé de revelo; dévoilé (au pr. et au fig.), découvert, révélé.
reverens|rĕvĕrens, entis : part. prés. de revereor. - 1 - qui appréhende, qui craint. - 2 - qui vénère, qui révère, respectueux. - 3 - Prop. modeste, pudique. - 4 - Flor. qui inspire le respect, vénérable, respectable, auguste.
reversus|rĕversus, a, um : part. passé de revertor et de reverto; revenu, qui est de retour.
revocatus|revocātus, a, um : part. passé de revoco.
revolutus|revolutus, a, um : part. passé de revolvo.
revulsus|revulsus, a, um : part. passé de revello.
rigens|rigens, entis : part. prés. de rigeo. - 1 - raide, dur, ferme, consistant. - 2 - raide de froid, glacé, glacial. - 3 - raide, droit, tendu, immobile, fixe (regard). - 4 - dur, insensible.
rimatus|rimātus, a, um : part. passé de rimor. - 1 - qui a recherché avec soin. - 2 - sens passif : recherché.
risus|risus, a, um : part. passé de rideo.
roboratus|rōbŏrātus, a, um : part. passé de roboro.
rogatus|rŏgātus, a, um : part. passé de rogo. - a - questionné, interrogé. - b - Sall. appelé à voter, consulté. - c - proposé, porté (en parl. d'une loi). - d - Ov. prié, invoqué. - e - demandé. - f - invité, appelé, sollicité à, prié de.
rorans|rorans, antis : part. prés. de roro. - 1 - Man. humide de rosée. - 2 - mouillé, humide, arrosé. - 3 - humide de (rosée), dégouttant de, qui distille, (nez) qui coule. - 4 - Cic. qui humecte légèrement, qui tombe goutte à goutte. - 5 - qui arrose.
rosus|rōsus, a, um : part. passé de rodo.
rotatus|rotātus, a, um : part. passé de roto.
rotundatus|rotundātus, a, um : (Lebaigue P. 1106 et P. 1107) part. passé de rotundo. - 1 - arrondi. - 2 - Sid. bien tourné, harmonieux, élégant.
rubens|rŭbens, entis : part. prés. de rubeo. - 1 - rougi. - 2 - rouge. - 3 - rouge, qui rougit (en parl. du visage).
ructatus|ructātus, a, um : part. passé de ructo; rejeté, vomi.
rudens|rudens, entis : part. prés. de rudo.
rugatus|rugātus, a, um : part. passé de rugo; ridé, rugueux.
ruptus|ruptus, a, um : part. passé de rumpo.
rutilans|rŭtĭlans, antis : part. prés. de rutilo; brillant, éclatant.
rutus|rŭtus, a, um : part. passé de ruo.
saccatus|saccātus, a, um : part. passé de sacco; filtré.
sacratus|săcrātus, a, um : 1 - part. passé de sacro. 2 - adjt. consacré, sanctifié, saint. 3 - auguste, sacré, vénérable.
sacrificatus|săcrĭfĭcātus, a, um : part. passé de sacrifico et de sacrificor; offert en sacrifice ou qui a sacrifié aux idoles.
saeptus|saeptus, a, um : part. passé de saepio.
saginatus|saginātus, a, um : (Lebaigue P. 1114 et P. 1115) part. passé de sagino. - 1 - engraissé, gorgé, repu, gras. - 2 - bien nourri, très développé.
sagittatus|săgittātus, a, um : part. passé de sagitto. - 1 - percé par une flèche. - 2 - lancé comme une flèche.
saliens|saliens, entis : part. prés. de salio, salire; qui saute, qui jaillit.
salitus|salitus, a, um : part. passé de salio ( 1 ); salé.
salsus|salsus, a, um : part. passé de salo. - 1 - salé, assaisonné de sel. - 2 - qui a un goût de sel, salin, âcre, corrosif. - 3 - piquant, spirituel, fin, mordant.
saltatus|saltātus, a, um : part. passé de salto; chanté en dansant, récité en dansant.
salutatus|sălūtātus, a, um : part. passé de saluto. - 1 - salué. - 2 - adoré.
salvatus|salvātus, a, um : part. passé de salvo.
sanatus|sānātus, a, um : part. passé de sano.
sancitus|sancītus, a, um : part. passé arch. de sancio.
sanctus|sanctus, a, um : part. passé de sancio. - a - établi, sanctionné. - b - inviolable, sacré, vénéré, saint, auguste. - c - vénérable, vertueux, irréprochable. - d - pur, austère (en parl. du style).
sapiens|săpiens, entis : part. présent de sapio. a - intelligent, sage, raisonnable, prudent. b - adj. et subst. sage.
sartus|sartus, a, um : part. passé de sarcio.
satiatus|satiātus, a, um : part. passé de satio. - 1 - rassasié, repu. - 2 - assouvi, apaisé, satisfait, contenté (en parl. d'un besoin, d'une passion). - 3 - rassasié, dégoûté. - 4 - saturé, pénétré (en parl. du sol, des étoffes); recouvert, chargé (qui a une chouche épaisse de).
saturatus|saturātus, a, um : part. passé de saturo. - 1 - rassasié, assouvi. - 2 - saturé, foncé (en parl. d'une couleur).
satus|sătus, a, um : part. passé de sero. - a - semé. - b - ensemencé. - c - planté. - d - engendré, né, fils de.
saviatus|sāvĭātus, a, um : part. passé de suavio; baisé.
scalptus|scalptus, a, um : part. passé de scalpo.
sciens|scĭens, entis : 1 - part. prés. de scio : sachant, en connaissance de cause. 2 - adjt, qui sait, instruit, habile.
scissus|scissus, a, um : a - part. passé de scindo. b - adj. - fendu, brisé.
