subpalpor|subpalpor|āri||intr. |int., flatter [en dessous], caresser [fig.] (alicui)|suppalpor|sub-
supparasitor|suppărăsītor|āri||intr. |int., se comporter en parasite à l'égard de qqn, flatter, caresser|supparasitor|suppărăsītor
subparasitor|subpărăsītor|āri||intr. |int., se comporter en parasite à l'égard de qqn, flatter, caresser|supparasitor|sub-
supparile|suppărĭlĕ|is|n.|subst.|paronomase [fig. de rhét.]|supparile|suppărĭlĕ
subparile|subpărĭlĕ|is|n.|subst.|paronomase [fig. de rhét.]|supparile|sub-
suppateo|suppătĕo|ēre||intr. |int., être ouvert en dessous / s'étendre au bas|suppateo|suppătĕo
subpateo|subpătĕo|ēre||intr. |int., être ouvert en dessous / s'étendre au bas|suppateo|sub-
suppedaneum|suppĕdānĕum scabellum|i|n.|subst.|marchepied|suppedaneum scabellum|suppĕdānĕum scabellum
suppedaneum|suppĕdānĕum|i|n.|subst.|marchepied|suppedaneum scabellum|suppĕdānĕum
suppedito|suppĕdĭto|āvi, ātum, āre||tr. intr. |être en abondance à la disposition, être en quantité suffisante sous la main / [avec inf.] / fournir à suffisance, en abondance / [abst] / être fourni, pourvu en abondance de qqch|suppedito|suppĕdĭto
subpedito|subpĕdĭto|āvi, ātum, āre||tr. intr. |être en abondance à la disposition, être en quantité suffisante sous la main / [avec inf.] / fournir à suffisance, en abondance / [abst] / être fourni, pourvu en abondance de qqch|suppedito|subpĕd-
suppedo|suppēdo|ĕre||intr. |int., lâcher une petite incongruité|suppedo|suppēdo
subpedo|subpēdo|ĕre||intr. |int., lâcher une petite incongruité|suppedo|sub-
supperturbo|supperturbo|āre||tr. |tr., troubler un peu [fig.]|supperturbo|supperturbo
subperturbo|subperturbo|āre||tr. |tr., troubler un peu [fig.]|supperturbo|sub-
suppeto|suppĕto|īvi ou ĭi ītum, ĕre||intr. |être sous la main, à la disposition / être en abondance à la disposition / être en quantité suffisante, suffire / demander au nom de qqn|suppeto|suppĕto
subpeto|subpĕto|īvi ou ĭi ītum, ĕre||intr. |être sous la main, à la disposition / être en abondance à la disposition / être en quantité suffisante, suffire / demander au nom de qqn|suppeto|subp-
suppilo|suppīlo|ātum, āre||tr. |tr., voler, dérober / voler, dépouiller qqn|suppilo|suppīlo
subpilo|subpīlo|ātum, āre||tr. |tr., voler, dérober / voler, dépouiller qqn|suppilo|sub-
supplanto|supplanto|āvi, ātum, āre||tr. |donner un croc en jambe, aliquem, à qqn / renverser à terre / [fig.] estropier les mots en parlant|supplanto|supplanto
subplanto|subplanto|āvi, ātum, āre||tr. |donner un croc en jambe, aliquem, à qqn / renverser à terre / [fig.] estropier les mots en parlant|supplanto|subp-
supplementum|supplēmentum|i|n.|subst.|fait de compléter, complément / renfort / aide, secours|supplementum|supplēmentum
subplementum|subplēmentum|i|n.|subst.|fait de compléter, complément / renfort / aide, secours|supplementum|subpl-
supplicium|supplĭcĭum|ĭi|n.|subst.|action de ployer les genoux / supplications aux dieux / prières à des hommes / punition, peine, châtiment, supplice|supplicium|supplĭcĭum
subplicium|subplĭcĭum|ĭi|n.|subst.|action de ployer les genoux / supplications aux dieux / prières à des hommes / punition, peine, châtiment, supplice|supplicium|subpl-
supplico|supplĭco|āvi, ātum, āre||tr. intr. |int., plier sur ses genoux, se prosterner / qqn / adresser des prières aux dieux|supplico|supplĭco
subplico|subplĭco|āvi, ātum, āre||tr. intr. |int., plier sur ses genoux, se prosterner / qqn / adresser des prières aux dieux|supplico|subp-
supplicue|supplĭcŭē||||c. suppliciter|supplicue|supplĭcŭē
subplicue|subplĭcŭē||||c. suppliciter|supplicue|subp-
supplodo|supplōdo|si, sum, ĕre||tr. intr. |tr., frapper sur le sol / [fig.] fouler aux pieds, confondre / int., applaudir|supplodo|supplōdo
subplodo|subplōdo|si, sum, ĕre||tr. intr. |tr., frapper sur le sol / [fig.] fouler aux pieds, confondre / int., applaudir|supplodo|subp-
supplaudo|supplaudo|si, sum, ĕre||tr. intr. |tr., frapper sur le sol / [fig.] fouler aux pieds, confondre / int., applaudir|supplodo|-plaudo
supplosio|supplōsĭo|ōnis|f.|subst.|action de frapper [sur le sol]|supplosio|supplōsĭo
supplausio|supplausĭo|ōnis|f.|subst.|action de frapper [sur le sol]|supplosio|-plausĭo
suppono|suppōno|pŏsŭi, pŏsĭtum, ĕre||tr. |mettre une chose sous une autre / mettre au pied, au bas, à la base / soumettre / subordonner / mettre au bas, à la suite de / mettre après, préférer / mettre à la place / mettre à la place faussement, supposer|suppono|suppōno
subpono|subpōno|pŏsŭi, pŏsĭtum, ĕre||tr. |mettre une chose sous une autre / mettre au pied, au bas, à la base / soumettre / subordonner / mettre au bas, à la suite de / mettre après, préférer / mettre à la place / mettre à la place faussement, supposer|suppono|subp-
suppositicius|suppŏsĭtīcĭus|a, um||adj.|mis à la place, remplaçant / substitué, supposé|suppositicius|suppŏsĭtīcĭus
subpositicius|subpŏsĭtīcĭus|a, um||adj.|mis à la place, remplaçant / substitué, supposé|suppositicius|subp-
suppositio|suppŏsĭtĭo|ōnis|f.|subst.|action de placer dessous / supposition, substitution frauduleuse|suppositio|suppŏsĭtĭo
subpositio|subpŏsĭtĭo|ōnis|f.|subst.|action de placer dessous / supposition, substitution frauduleuse|suppositio|subp-
suppressio|suppressĭo|ōnis|f.|subst.|appropriation frauduleuse, détournement / étouffement, oppression|suppressio|suppressĭo
subpressio|subpressĭo|ōnis|f.|subst.|appropriation frauduleuse, détournement / étouffement, oppression|suppressio|subp-
supprimo|supprĭmo|pressi, pressum, ĕre||tr. |faire enfoncer, couler à fond ; couler bas des navires / contenir (arrêter) dans son mouvement / arrêter pour soi au passage, retenir, détourner / étouffer, supprimer|supprimo|supprĭmo
subprimo|subprĭmo|pressi, pressum, ĕre||tr. |faire enfoncer, couler à fond ; couler bas des navires / contenir (arrêter) dans son mouvement / arrêter pour soi au passage, retenir, détourner / étouffer, supprimer|supprimo|subp-
supprinceps|supprinceps||||v. sub-.|supprinceps|supprinceps
supprincipalis|supprincĭpālis||||v. sub-.|supprinceps|-cĭpālis
suppromus|supprōmus|i|m.|subst.|maître d'hôtel en second, sous-échanson|suppromus|supprōmus
subpromus|subprōmus|i|m.|subst.|maître d'hôtel en second, sous-échanson|suppromus|sub-
suppudet|suppŭdet|ēre|||imp., éprouver qq honte, rougir un peu|suppudet|suppŭdet
subpudet|subpŭdet|ēre|||imp., éprouver qq honte, rougir un peu|suppudet|subp-
surcellus|surcellus|i|m.|subst.|c. surculus|surcellus|surcellus
surcillus|surcillus|i|m.|subst.|c. surculus|surcellus|surcillus
suremit|sŭrēmit||||v. sumo|suremit|sŭrēmit
surempsit|sŭrempsit||||v. sumo|suremit|sŭrempsit
Suri|Sŭri||||v. Syri, etc.|Suri|Sŭri
Suria|Sŭrĭa||||v. Syri, etc.|Suri|Sŭrĭa
surpite|surpĭte||||v. subripio|surpite|surpĭte
surpui|surpŭi||||v. subripio|surpite|surpŭi
surpueram|surpŭĕram||||v. subripio|surpite|-ŭĕram
surrector|surrectŏr|ōris|m.|subst.|celui, celle qui se lève|surrector|surrectŏr
surrectrix|surrectrix|īcis|f.|subst.|celui, celle qui se lève|surrector|surrectrix
surrecturus|surrectūrus||||v. surgo et subrigo.|surrecturus|surrectūrus
surrectus|surrectus||||v. surgo et subrigo.|surrecturus|surrectus
Surrentum|Surrentum|i|n.|subst.|ville de la Campanie renommée pour ses vins, auj. Sorrente|Surrentum|Surrentum
Surrentinus|Surrentīnus|a, um||adj.|de Surrentum / n. pl. Surrentina [s.-e. vina], vins de Surrentum|Surrentum|-īnus
Surrentini|Surrentīni||m. pl.||habitants de Surrentum|Surrentum|Surrentīni
suscenseo|suscensĕo|censŭi, censum, ēre||intr. |être enflammé / [fig.] être irrité, courroucé, en colère / [av. prop. inf.] s'irriter de ce que / avec pron. n. id, nihil, aliquid, en cela, en rien, en qqch|suscenseo|suscensĕo
succenseo|succensĕo|censŭi, censum, ēre||intr. |être enflammé / [fig.] être irrité, courroucé, en colère / [av. prop. inf.] s'irriter de ce que / avec pron. n. id, nihil, aliquid, en cela, en rien, en qqch|suscenseo|succ-
Susiane|Sūsĭānē|ēs|f.|subst.|la Susiane [province de Perse]|Susiane|Sūsĭānē
Susiani|Sūsĭāni|ōrum|m.|subst.|habitants de la Susiane / la Susiane|Susiane|Sūsĭāni
Susis|Sūsis|ĭdis||adj. |adj. f., de Suse|Susis|Sūsis
Susides|Sūsĭdes pylae||||Portes de Suse (défilé)|Susis|Sūsĭdes pylae
suspicio|suspīcĭo|ōnis|f.|subst.|mieux que|2 suspicio|suspīcĭo
suspitio|suspītĭo|ōnis|f.|subst.|soupçon, suspicion / [avec gén. obj.] / soupçon, conjecture / apparence, soupçon [de blessure]|2 suspicio|-tĭo
sussilio|sussĭlĭo||||v. subs-.|sussilio|sussĭlĭo
sussulto|sussulto||||v. subs-.|sussilio|sussulto
Sutrium|Sūtrĭum|ĭi|n.|subst.|ville d'Étrurie|Sutrium|Sūtrĭum
Sutrinus|Sūtrīnus|a, um||adj.|de Sutrium|Sutrium|-trīnus
Sutrini|Sūtrīni|ōrum|m.|subst.|les habitants de Sutrium|Sutrium|-trīni
Sutrius|Sūtrĭus|a, um||adj.|de Sutrium|Sutrium|-trĭus
Sybaris|Sўbăris|is|f.|subst.|], célèbre par le luxe et la mollesse de ses habitants, dont le nom est devenu le synonyme d'efféminé / ruisseau voisin de la ville|1 Sybaris|Sўbăris
Sybaritae|Sўbărītae|ārum|m.|subst.|les Sybarites|1 Sybaris|-ītae
Sybaritanus|Sўbărītānus|a, um||adj.|de Sybaris|1 Sybaris|-tānus
Sybariticus|Sўbărītĭcus|a, um||adj.|[fig.] voluptueux, lascif|1 Sybaris|-tĭcus
sycaminus|sȳcămĭnus|i|f.|subst.|sycomore [arbre]|sycaminus|sȳcămĭnus
sycaminos|sȳcămĭnŏs|i|f.|subst.|sycomore [arbre]|sycaminus|-ŏs
sycaminon|sycămĭnŏn|||||sycaminus|sycămĭnŏn
Sychaeus|Sўchaeus|i|m.|subst.|v. Sichaeus|Sychaeus|Sўchaeus
Sychaeus|Sўchaeus|a, um||adj.|de Sychée|Sychaeus|-aeus
sycophanta|sȳcŏphanta|ae|m.|subst.|celui qui dénonce un exportateur de figues [à Athènes] / fourbe, sycophante, imposteur / flatteur habile, parasite|sycophanta|sȳcŏphanta
sucophanta|sucŏphanta|ae|m.|subst.|celui qui dénonce un exportateur de figues [à Athènes] / fourbe, sycophante, imposteur / flatteur habile, parasite|sycophanta|suc-
sycophantia|sȳcŏphantĭa|ae|f.|subst.|fourberie, imposture|sycophantia|sȳcŏphantĭa
sucophantia|sucŏphantĭa|ae|f.|subst.|fourberie, imposture|sycophantia|suc-
sycophantiose|sȳcŏphantĭōsē|||adv. |adv., avec fourberie, astucieusement|sycophantiose|sȳcŏphantĭōsē
sucophantiose|sucŏphantĭōsē|||adv. |adv., avec fourberie, astucieusement|sycophantiose|suc-
sycophantor|sȳcŏphantŏr|āri||intr. |int., agir avec ruse, user de fourberie|sycophantor|sȳcŏphantŏr
sucophantor|sucŏphantŏr|āri||intr. |int., agir avec ruse, user de fourberie|sycophantor|suc-
Syene|Sўēnē|ēs|f.|subst.|ville de la Haute-Égypte, célèbre pour son granit rouge / [poét.] granit rouge|Syene|Sўēnē
Syenites|Sўēnītēs|ae|m.|adj. |de Syène / subst. m., syénite, granit rouge|Syene|Sўēnītēs
Syenitae|Sўēnītae|ārum|m.|subst.|habitants de Syène|Syene|-nītae
Syleum|Sўlēum|i|n.|subst.|ville de la Pamphylie|Syleum|Sўlēum
Sylleum|Syllēum|i|n.|subst.|ville de la Pamphylie|Syleum|Syll-
Sylla|Sylla||||v. Sulla, etc.|Sylla|Sylla
Syllanus|Syllānus||||v. Sulla, etc.|Sylla|-ānus
Sylui|Sylui|ōrum|m.|subst.|peuple d'Asie|Sylui|Sylui
Sylvi|Sylvi|ōrum|m.|subst.|peuple d'Asie|Sylui|-vi
Symaetheus|Sўmaethēus|a, um||adj.|du Symèthe|Symaetheus|Sўmaethēus
Symaethius|Sўmaethĭus|a, um||adj.|habitants des environs du Symèthe|Symaetheus|-thĭus
Symaethii|Sўmaethĭi|ōrum|m.|subst.|habitants des environs du Symèthe|Symaetheus|-thĭi
Symaethum|Sўmaethum|i|n.|subst.|le Symèthe, fleuve de Sicile|Symaethum|Sўmaethum
Symaethus|Symaethus|i|m.|subst.|le Symèthe, fleuve de Sicile|Symaethum|Symaethus
Symmachus|Symmăchus|i|m.|subst.|e siècle, dont il nous reste des lettres]|Symmachus|Symmăchus
Symmachianus|Symmăchĭānus|a, um||adj.|de Symmaque|Symmachus|-ĭānus
symmystes|symmystēs||m.|subst.|initié aux mêmes mystères, (fig.) confrère, compagnon|symmystes|symmystēs
symmysta|symmysta||m.|subst.|initié aux mêmes mystères, (fig.) confrère, compagnon|symmystes|-ta
symphyton|symphўtŏn|i|n.|subst.|grande consoude [plante] / helenion|symphyton|symphўtŏn
symphytum|symphўtum|i|n.|subst.|grande consoude [plante] / helenion|symphyton|-tum
Symplegas|Symplēgas|ădis|f.|subst.|une Symplégade|2 Symplegas|Symplēgas
Symplegades|Symplēgădes|um|f.|subst.|qui s'entrechoquent), deux écueils à l'entrée du Pont-Euxin qui, suivant la légende, s'écartaient, puis se rapprochaient pour briser les vaisseaux|2 Symplegas|Symplēgădes
symposiacus|sympŏsĭăcus|a, um|n. pl.|adj.|de festin|symposiacus|sympŏsĭăcus
Symposiaca|Sympŏsĭăca||||le Banquet [livre de Platon]|symposiacus|Sympŏsĭăca
symposion|sympŏsĭŏn|ĭi|n.|subst.|banquet|symposion|sympŏsĭŏn
symposium|sympŏsĭum|ĭi|n.|subst.|banquet|symposion|-sĭum
Symposion|Sympŏsĭŏn||||le Banquet [titre d'un livre de Platon et d'un autre de Xénophon]|symposion|Sympŏsĭŏn
synaloephe|sўnăloephē|ēs|f.|subst.|synalèphe [ou synérèse ou crase ou élision]|synaloephe|sўnăloephē
synaloepha|sўnăloepha|ae|f.|subst.|synalèphe [ou synérèse ou crase ou élision]|synaloephe|-pha
synchrisma|synchrisma|ătis|n.|subst.|friction avec un liniment|synchrisma|synchrisma
synchrisma|synchrisma|ae|f.|subst.||synchrisma|-ma
syncopa|syncŏpa|ae|f.|subst.|syncope [retranchement d'une syllabe dans l'intérieur d'un mot] / défaillance, évanouissement|syncopa|syncŏpa
syncope|syncŏpē|ēs|f.|subst.|syncope [retranchement d'une syllabe dans l'intérieur d'un mot] / défaillance, évanouissement|syncopa|syncŏpē
Synhalus|Sўnhălus|i|m.|subst.|nom d'homme|Synhalus|Sўnhălus
Synalus|Sўnălus|i|m.|subst.|nom d'homme|Synhalus|-nălus
Synnada|Synnăda|ae|f.|subst.|Synnade [ville de Phrygie, renommée pour ses marbres]|Synnada|Synnăda
Synnada|Synnăda|ōrum|n.|subst.|Synnade [ville de Phrygie, renommée pour ses marbres]|Synnada|Synnăda
Synnas|Synnas|e|f.|subst.|Synnade [ville de Phrygie, renommée pour ses marbres]|Synnada|Synnas
Synnadensis|Synnădensis|e||adj.|de Synnade|Synnada|-densis
Synnadicus|Synnădĭcus|a, um||adj.|adj. f., de Synnade|Synnada|-dĭcus
Synnas|Synnăs|ădis||adj. |adj. f., de Synnade|Synnada|Synnăs
synochitis|sўnŏchītis|ĭdis|f.|subst.|sorte de pierre précieuse|synochitis|sўnŏchītis
synochitida|synochītĭda|ae|f.|subst.||synochitis|synochītĭda
synodalis|sўnŏdālis|e||adj.|synodal|synodalis|sўnŏdālis
synodalia|sўnŏdālĭa||n. pl.|subst.|statuts synodaux|synodalis|-lĭa
synodus|sўnŏdus|i|f.|subst.|confrérie (collège de prêtres) / synode|1 synodus|sўnŏdus
synhodus|sўnhŏdus|i|f.|subst.|confrérie (collège de prêtres) / synode|1 synodus|-hŏdus
synonymon|sўnōnўmŏn|i|n.|subst.|synonyme|synonymon|sўnōnўmŏn
synonymum|sўnōnўmum|i|n.|subst.|synonyme|synonymon|-um
syntonum|syntŏnum|i|n.|subst.|instrument de musique, c. scabellum|syntonum|syntŏnum
syntononon|syntŏnŏnŏn|i|n.|subst.|instrument de musique, c. scabellum|syntonum|-ŏnŏn
Syracusae|Sўrācūsae|ārum|f.|subst.|Syracuse, ville principale de la Sicile|Syracusae|Sўrācūsae
Syracosius|Sўrācŏsius|a, um||adj.|de Syracuse, Syracusain|Syracusae|-cŏsius
Syracosii|Sўrācŏsĭi|ōrum|m.|subst.|Syracusains|Syracusae|-cŏsĭi
Syracusanus|Sўrācūsānus|a, um||adj.|de Syracuse|Syracusae|-cūsānus
Syracusani|Sўrācūsāni|ōrum|m.|subst.|les habitants de Syracuse, les Syracusains|Syracusae|-sāni
Syracusius|Sўrācūsĭus|a, um||adj.|de Syracuse|Syracusae|-cūsĭus
Syracusii|Sўrācūsĭi|ōrum|m.|subst.|Syracusains|Syracusae|-cūsĭi
Syria|Sўrĭa|ae|f.|subst.|la Syrie [contrée de l'Asie entre la Méditerranée et l'Euphrate]|Syria|Sўrĭa
Syrius|Sўrĭus|a, um||adj.|de la Syrie, Syrien|Syria|-rĭus
Syrii|Syrĭi|ōrum||adj.|les Syriens|Syria|Syrĭi
Syriacus|Sўrĭăcus|a, um||adj.|donnée souvent par les mss|Syria|-ĭăcus
Syricus|Sўrĭcus|a, um||adj.|donnée souvent par les mss|Syria|-ĭcus
Syriaticus|Sўrĭātĭcus|a, um||adj.|donnée souvent par les mss|Syria|-ĭātĭcus
Syriarcha|Sўrĭarcha|ae|m.|subst.|le gouverneur de la Syrie|Syriarcha|Sўrĭarcha
Syriarches|Sўrĭarchēs|ae|m.|subst.|le gouverneur de la Syrie|Syriarcha|Sўrĭarchēs
Syrilla|Sўrilla|ae|f.|subst.|nom de femme|Syrilla|Sўrilla
Surilla|Surilla|ae|f.|subst.|nom de femme|Syrilla|Su-
syringianus|sȳringĭānus|a, um||adj.|vide comme un roseau (tuyau)|syringianus|sȳringĭānus
syringnatus|sȳringnātus|a, um||adj.|vide comme un roseau (tuyau)|syringianus|-gnātus
syrinx|sȳrinx|ingis|f.|subst.|roseau ; flûte de roseau, flûte de Pan|1 syrinx|sȳrinx
syringes|sȳringes|um|f.|subst.|cavernes ou passages souterrains|1 syrinx|sȳringes
Syriscus|Sȳriscus|i|m.|subst.|dim. familier de Syrus, nom d'un esclave|Syriscus|Sȳriscus
Syrisca|Syrisca|||||Syriscus|Syrisca
syrma|syrma|ătis|n.|part. |robe traînante ; [en part.] longue robe des tragédiens / tragédie|syrma|syrma
syrma|syrma|ae|f.|subst.||syrma|syrma
Syrophoenix|Sўrŏphoenix|ĭcis|m.|subst.|Syrophénicien, Phénicien|Syrophoenix|Sўrŏphoenix
Syrophoenissa|Syrophoenissa||||la Chananéenne|Syrophoenix|Syrophoenissa
Syrtis|Syrtis|is ĭdos||adj.|les Syrtes [deux bas-fonds sur la côte nord de l'Afrique, entre Cyrène et Carthage] / [fig.] = bas-fond, écueil|Syrtis|Syrtis
Syrtes|Syrtes|um||adj.|les Syrtes [deux bas-fonds sur la côte nord de l'Afrique, entre Cyrène et Carthage] / [fig.] = bas-fond, écueil|Syrtis|Syrtes
Syrticus|Syrtĭcus|a, um||adj.|des Syrtes / sablonneux|Syrtis|Syrtĭcus
Syrtites|Syrtītēs||m.|subst.|sorte de pierre précieuse|Syrtis|Syrtītēs
Syrus|Sўrus|a, um||adj.|Syrien|1 Syrus|Sўrus
Syri|Sўri|ōrum|m.|subst.|les Syriens|1 Syrus|Sўri
tabernacularius|tăbernācŭlārĭus|ĭi|m.|subst.|constructeur de boutiques|tabernacularius|tăbernācŭlārĭus
tabernaclarius|tăbernāclārius|ĭi|m.|subst.|constructeur de boutiques|tabernacularius|-nāclārius
Tabernula|Tabernŭla|ae|f.|subst.|lieudit à Rome|2 Tabernula|Tabernŭla
Tabernola|Tabernŏla|ae|f.|subst.|lieudit à Rome|2 Tabernula|-nŏla
tablinum|tablīnum|i|n.|subst.|endroit planchéié, galerie / archives / galerie de tableaux|tablinum|tablīnum
tabulinum|tăbŭlīnum|i|n.|subst.|endroit planchéié, galerie / archives / galerie de tableaux|tablinum|tăbŭlīnum
Tabuda|Tabuda|ae|f.|subst.|ville de Numidie|Tabuda|Tabuda
Tabudensis|Tabudensis|e||adj.|de Tabuda|Tabuda|-ensis
Tacapa|Tacăpa|ae|f.|subst.|ville d'Afrique|Tacapa|Tacăpa
Tacape|Tacăpē|ēs|f.|subst.|ville d'Afrique|Tacapa|Tacăpē
Tacapensis|Tacăpensis|e||adj.|de Tacapa|Tacapa|-pensis
Tachempso|Tachempsō|ūs|f.|subst.|île et ville d'Éthiopie|Tachempso|Tachempsō
Tacompsos|Tacompsŏs|i|f.|subst.|île et ville d'Éthiopie|Tachempso|Tacompsŏs
Tachine|Tachinē|ēs|f.|subst.|nom de femme, nom d'homme|Tachine|Tachinē
Tachinus|Tachinus|i|m.|subst.|nom de femme, nom d'homme|Tachine|-nus
Tadnos|Tadnŏs|i|f.|subst.|fontaine voisine du golfe Arabique|Tadnos|Tadnŏs
Tatnos|Tatnŏs|i|f.|subst.|fontaine voisine du golfe Arabique|Tadnos|Tatnŏs
Taduti|Taduti|indecl.|n.|subst.|ville de Numidie|Taduti|Taduti
Tadute|Tadutĕ|is|n.|subst.|ville de Numidie|Taduti|Tadutĕ
taeda|taeda|ae|f.|subst.|pin / branche de pin, morceau de pin / torche / torche nuptiale / [d'où] noces, hymen, mariage / amour / instrument de torture / petit morceau de graisse détaché du corps de la victime dans les sacrifices|taeda|taeda
teda|tēda|ae|f.|subst.|pin / branche de pin, morceau de pin / torche / torche nuptiale / [d'où] noces, hymen, mariage / amour / instrument de torture / petit morceau de graisse détaché du corps de la victime dans les sacrifices|taeda|tēda
Taenarum|Taenărum|i|n.|subst.|[poét.] = les enfers|Taenarum|Taenărum
Taenara|Taenăra|ōrum|n.|subst.|[poét.] = les enfers|Taenarum|-năra
Taenarus|Taenărus|i|m.|subst.|[poét.] = les enfers|Taenarum|-nărus
Taenaros|Taenăros|i|m.|subst.|[poét.] = les enfers|Taenarum|-năros
taeter|taeter||||qui affecte désagréablement les sens ; repoussant, hideux, affreux, horrible / [moralt]|taeter|taeter
teter|tēter||||qui affecte désagréablement les sens ; repoussant, hideux, affreux, horrible / [moralt]|taeter|tēter
taetricitas|taetrĭcĭtās|ātis|f.|subst.|air sombre, sévère|taetricitas|taetrĭcĭtās
tetricitas|tetrĭcĭtās|ātis|f.|subst.|air sombre, sévère|taetricitas|tetr-
taetricus|taetrĭcus|a, um||adj.|sombre, sévère|taetricus|taetrĭcus
tetricus|tetrĭcus|a, um||adj.|sombre, sévère|taetricus|tetr-
Tagaste|Tagastē|ēs|f.|subst.|de Tagaste|Tagaste|Tagastē
Tagastensis|Tagastensis|e||adj.|de Tagaste|Tagaste|-ensis
Tagulis|Tagulis|is|m.|subst.|ville voisine des Syrtes|Tagulis|Tagulis
Tagulus|Tagulus|i|m.|subst.|ville voisine des Syrtes|Tagulis|Tagulus
Taifalia|Taifalĭa|ae|f.|subst.|ville des Pictons|Taifalia|Taifalĭa
Theifalia|Theifalĭa|ae|f.|subst.|ville des Pictons|Taifalia|Theifalĭa
talabarrio|talabarrĭo|ōnis|m.|subst.|mot de sens inconnu|talabarrio|talabarrĭo
talabarriunculus|talabarriuncŭlus|i|m.|subst.|mot de sens inconnu|talabarrio|talabarriuncŭlus
Talassio|Tălassĭo||||v. Thala-.|Talassio|Tălassĭo
Talassus|Talassus||||v. Thala-.|Talassio|Talassus
Talca|Talca|ae|f.|subst.|île de la Mer Caspienne|Talca|Talca
Talga|Talga|ae|f.|subst.|île de la Mer Caspienne|Talca|Talga
Talthybius|Talthўbĭus|ĭi|m.|subst.|héraut grec au siège de Troie|Talthybius|Talthўbĭus
Talthubius|Talthubĭus|||||Talthybius|Talthu-
tamarice|tămărīcē|ēs|f.|subst.|tamaris [plante]|tamarice|tămărīcē
tamaricum|tămărīcum|i|n.|subst.|tamaris [plante]|tamarice|-rīcum
tamaricium|tămărīcĭum|ii|n.|subst.|tamaris [plante]|tamarice|-rīcĭum
tamariscus|tămăriscus|i|f.|subst.|tamaris [plante]|tamarice|-riscus
tamarix|tămărix|īcis|f.|subst.|tamaris [plante]|tamarice|-rix
Tamarici|Tamarici|ōrum|m.|subst.|peuple de la Tarraconnaise, sur les rives du Tamaris|Tamarici|Tamarici
Tamaricicus|Tamaricĭcus|a, um||adj.|du Tamaris|Tamarici|-ĭcus
Tamasos|Tămăsŏs|i|f.|subst.|nom d'une ville de Chypre|Tamasos|Tămăsŏs
Tamaseus|Tămăsēus|a, um||adj.|de Tamasos|Tamasos|-ăsēus
tamdiu|tamdĭū||||aussi longtemps, si longtemps / [avec quam] / [avec ut consécutif] tellement longtemps, que|tamdiu|tamdĭū
tam|tam dĭū||||aussi longtemps, si longtemps / [avec quam] / [avec ut consécutif] tellement longtemps, que|tamdiu|tam dĭū
tamenetsi|tămĕnetsi|||conj. |conj., quoique, bien que, c. tametsi|tamenetsi|tămĕnetsi
tamen|tămĕn etsi|||conj. |conj., quoique, bien que, c. tametsi|tamenetsi|tămĕn etsi
Tamesis|Tămĕsis|is|m.|subst.|la Tamise [fleuve de la Bretagne]|Tamesis|Tămĕsis
Tamesa|Tămĕsa|ae|m.|subst.|la Tamise [fleuve de la Bretagne]|Tamesis|Tămĕsa
tamiacus|tămĭăcus|a, um||adj.|qui appartient au fisc ou au trésor impérial|tamiacus|tămĭăcus
tamiacus|tămĭăcus|i|m.|subst.|occupant une terre de la couronne|tamiacus|-ăcus
Tamos|Tamŏs|i|m.|subst.|promontoire de l'Inde|Tamos|Tamŏs
Tamus|Tamus|i|m.|subst.|promontoire de l'Inde|Tamos|Tamus
Tamphilus|Tamphĭlus|i|m.|subst.|surnom romain|Tamphilus|Tamphĭlus
Tamphilianus|Tamphĭlĭānus|a, um||adj.|de Tamphilus|Tamphilus|-ĭānus
tamquam|tamquam|||adv. |comme, de même que / [en corrél. avec sic ou ita] / pour ainsi dire / tamquam si et subj., comme si / seul et subj., comme si / dans la pensée que / par exemple|tamquam|tamquam
tanquam|tanquam|||adv. |comme, de même que / [en corrél. avec sic ou ita] / pour ainsi dire / tamquam si et subj., comme si / seul et subj., comme si / dans la pensée que / par exemple|tamquam|tanquam
Tanagra|Tānăgra|ae|f.|subst.|ville de Béotie|Tanagra|Tānăgra
Tanagraeus|Tānăgraeus|a, um||adj.|de Tanagra|Tanagra|-aeus
Tanagricus|Tānăgrĭcus|a, um||adj.|de Tanagra|Tanagra|-ĭcus
Tanas|Tanās|ae|m.|subst.|fleuve de Numidie|Tanas|Tanās
Tana|Tana|ae|m.|subst.|fleuve de Numidie|Tanas|Tana
Tanetum|Tanētum|i|n.|subst.|bourg de la Gaule Cispadane|Tanetum|Tanētum
Tannetum|Tannētum|i|n.|subst.|bourg de la Gaule Cispadane|Tanetum|Tannētum
Tanetani|Tanētāni|ōrum|m.|subst.|habitants de Tanétum|Tanetum|-āni
Tanis|Tanis|is|f.|subst.|ville de la Basse-Égypte|Tanis|Tanis
Tanites|Tanītes nomos|a, um|m.|subst.|le nome de Tanis|Tanis|-ītes nomos
Taniticus|Tanītĭcus|a, um||adj.|de Tanis|Tanis|-ītĭcus
tantopere|tantŏpĕrĕ||||à ce point, tellement|tantopere|tantŏpĕrĕ
tanto|tantō ŏpĕrĕ||||à ce point, tellement|tantopere|tantō ŏpĕrĕ
tantumdem|tantumdem||n.|subst.|pris substt / cette même quantité, juste autant|tantumdem|tantumdem
tandundem|tandundem||n.|subst.|pris substt / cette même quantité, juste autant|tantumdem|tandundem
tapete|tăpētĕ|is|n.|subst.|tapis, tapisserie [pour recouvrir toute espèce de choses]|tapete|tăpētĕ
