Stheneboea|Sthĕnĕboeius|-boeius|a, um||adj.|de Sthénébée
Sthenelus|Sthĕnĕlus|Sthĕnĕlus|i|m.|subst.|fils de Capanée, un des chefs grecs au siège de Troie, compagnon de Diomède / fils de Persée et d'Andromède, père d'Eurysthée / roi de Ligurie, père de Cycnus, changé en cygne
Sthenelus|Sthĕnĕlēĭus|-lēĭus|a, um||adj.|de Sthénélus
Sthenelus|Sthĕnĕlēĭs|-lēĭs|ĭdis|f.|subst.|de Sthénélus
Stilicho|Stĭlĭcho|Stĭlĭcho|ōnis|m.|subst.|soldat goth, beau-père et ministre d'Honorius
Stilicho|Stĭlĭchōnĭus|-ōnĭus|a, um||adj.|de Stilichon
Stilpo|Stilpo|Stilpo|ōnis|m.|subst.|philosophe de Mégare
Stilpo|Stilpon|Stilpon|ōnis|m.|subst.|philosophe de Mégare
stilus|stĭlus|stĭlus|i|m.|subst.|non
stilus|stylus|stylus|i|m.|subst.|pieu / instrument d'agriculture / tige de plante / style, poinçon pour écrire / discours qu'on dirait écrits par une plume attique ; [jeu de mots avec instr. d'agriculture / travail du poinçon, de la plume, c.-à-d. de la composition / manière, style / oeuvre littéraire / bulletin de vote / langue
Stipax|Stipax|Stipax|ācis|m.|subst.|sculpteur de l'île de Chypre
Stipax|Styppax|Styppax|ācis|m.|subst.|sculpteur de l'île de Chypre
stlata|stlāta|stlāta|ae|f.|subst.|navire marchand, [puis] brigantin
stlata|stlātta|-tta|ae|f.|subst.|navire marchand, [puis] brigantin
stlatarius|stlātārĭus|stlātārĭus|a, um||adj.|stlata), apporté par bateau, c.-à-dire cher / étoffes précieuses
stlatarius|stlāttārĭus|-ttārius-|a, um|n. pl.|adj.|stlata), apporté par bateau, c.-à-dire cher / étoffes précieuses
Stobi|Stŏbi|Stŏbi|ōrum|m.|subst.|ville de la Péonie, au nord de la Macédoine
Stobi|Stŏbensis|-ensis|e||adj.|de Stobi
Stoicus|Stōīcus|Stōīcus|a, um||adj.|des Stoïciens, stoïcien / subst. m., un Stoïcien
Stoicus|Stōica|Stōica|ōrum|n.|subst.|la philosophie des Stoïciens
Stoides|Stōides|Stōides|is|f.|subst.|île de l'océan Indien, riche en perles
Stoides|Stōidis|Stōidis||||
stomation|stŏmătĭŏn|stŏmătĭŏn|ĭi|n.|subst.|c. oscillum
stomation|stŏmătĭum|-tĭum|ĭi|n.|subst.|c. oscillum
storea|stŏrĕa|stŏrĕa|ae|f.|subst.|natte [de jonc ou de corde]
storea|stŏrĭa|-ĭa|ae|f.|subst.|natte [de jonc ou de corde]
strangulator|strangŭlātŏr|strangŭlātŏr|ōris|m.|subst.|celui, celle qui étrangle
strangulator|strangŭlātrix|-trix|īcis|f.|subst.|celui, celle qui étrangle
strategeum|strătēgēum|strătēgēum|i|n.|subst.|tente du général
strategeum|strătēgīum|-gīum|i|n.|subst.|tente du général
Strato|Străto|Străto|ōnis|m.|subst.|philosophe péripatéticien de Lampsaque / esclave médecin
Strato|Strătōn|-tōn|ōnis|m.|subst.|philosophe péripatéticien de Lampsaque / esclave médecin
Stratoclea|Strătŏclēa|Strătŏclēa|ae|f.|subst.|ville du Bosphore Cimmérien
Stratoclea|Strătŏclīa|-līa|ae|f.|subst.|ville du Bosphore Cimmérien
stratopedum|strătŏpĕdum|strătŏpĕdum|i|n.|subst.|camp
stratopedum|strătŏpĕdŏn|-ŏn|i|n.|subst.|camp
Stratos|Stratos|Stratos|i|f.|subst.|ville d'Acarnanie / rivière d'Hyrcanie
Stratos|Stratus|-tus|i|f.|subst.|ville d'Acarnanie / rivière d'Hyrcanie
stratum|strātum|strātum|i|n.|subst.|couverture de lit / lit, couche / housse, selle, bât / pavage
stratum|strāta|strāta|ōrum|n.|subst.|couverture de lit / lit, couche / housse, selle, bât / pavage
strava|străva|străva|ae|f.|subst.|trophée formé des armures prises à l'ennemi / tumulus, sepulcrum
strava|străba|-ba|ae|f.|subst.|trophée formé des armures prises à l'ennemi / tumulus, sepulcrum
strebula caro|strĕbŭla caro|strĕbŭla caro|ōrum|f.|subst.|chair des cuisses des victimes
strebula caro|strĕbŭla|strĕbŭla|ōrum|n.|subst.|chair des cuisses des victimes
strebula caro|strĭbŭla|strĭbŭla||||
stribiligo|stribĭlīgo|stribĭlīgo|ĭnis|f.|subst.|solécisme
stribiligo|striblīgo|striblīgo|ĭnis|f.|subst.|solécisme
strictivellae|strictĭvellae|strictĭvellae||f.|subst.|[femmes] qui s'épilent / cf.
strictivellae|strictĭvillae|-villae||f.|subst.|[femmes] qui s'épilent / cf.
strictivellae|strittivillae|strittivillae||f.|subst.|[femmes] qui s'épilent / cf.
strideo|strīdĕo|strīdĕo|di, ēre||intr. |int., produire un bruit aigu, perçant, strident / bourdonner [abeilles]
strideo|strīdo|strīdo|di, ĕre||intr. |int., produire un bruit aigu, perçant, strident / bourdonner [abeilles]
strio|strĭo|strĭo|āvi, ātum, āre||tr. |tr., faire des cannelures
strio|strĭātus|strĭātus|a, um||adj.|cannelé, strié / ridé [en parl. du front]
stritavus|strĭtăvus|strĭtăvus||||arch. pour tritavus
stritavus|strittavus|strittavus||||arch. pour tritavus
stroma|strōma|strōma|ătis|n.|subst.|couverture, tapis
stroma|strōmăta|strōmăta|um|n.|subst.|recueil de sujets variés [les tapis étant brochés ou peints avec des couleurs et dessins divers]
struppus|struppus|struppus|i|m.|subst.|courroie [de l'aviron] / courroie [qui attache le bâton de la chaise à porteur] / bandelette, ruban / couronne [de fleurs]
struppus|stroppus|strop-|i|m.|subst.|courroie [de l'aviron] / courroie [qui attache le bâton de la chaise à porteur] / bandelette, ruban / couronne [de fleurs]
strutheus|strūthĕus|strūthĕus|a, um||adj.|de moineau
strutheus|strūthĭus|-thĭus|a, um||adj.|de moineau
struthiocamelus|strūthĭŏcămēlus|strūthĭŏcămēlus|i|m. f.|subst.|autruche
struthiocamelus|strūthŏcămēlus|strūthŏc-|i|m. f.|subst.|autruche
strychnos|strychnŏs|strychnŏs|i|m.|subst.|sorte de morelle à fruits noirs
strychnos|strychnus|-nus|i|m.|subst.|sorte de morelle à fruits noirs
Strymo|Strȳmo|Strȳmo|ŏnis et ŏnos|m.|subst.|le Strymon [fleuve de Thrace] / [par ext.] la Thrace
Strymo|Strȳmōn|-ōn|ŏnis et ŏnos|m.|subst.|le Strymon [fleuve de Thrace] / [par ext.] la Thrace
Strymo|Strȳmōnis|-nis|ĭdis|f.|subst.|du Strymon, de Thrace, amazone
Strymo|Strȳmōnĭus|-nĭus|a, um||adj.|du Strymon, de Thrace / septentrional
Stubera|Stubera|Stubera|ae|f.|subst.|ville de Macédoine
Stubera|Stuberaeus|-aeus|a, um||adj.|de Stubéra
stultiloquentia|stultĭlŏquentĭa|stultĭlŏquentĭa|ae|f.|subst.|sot langage
stultiloquentia|stultĭlŏquĭum|stultĭlŏquĭum|ĭi|n.|subst.|sot langage
stuppa|stuppa|stuppa|ae|f.|subst.|étoupe
stuppa|stūpa|-ūpa|ae|f.|subst.|étoupe
stupparius|stuppārĭus|stuppārĭus|a, um||adj.|servant à faire l'étoupe
stupparius|stūpārĭus|stūpā-|a, um||adj.|servant à faire l'étoupe
stuppeus|stuppĕus|stuppĕus|a, um||adj.|d'étoupe / de chanvre
stuppeus|stūppĕus|stūp-|a, um||adj.|d'étoupe / de chanvre
stylobata|stўlŏbăta|stўlŏbăta|ae|m.|subst.|stylobate [t. d'arch.]
stylobata|stўlŏbătēs|-tēs|ae|m.|subst.|stylobate [t. d'arch.]
Stymphalis|Stymphālis|Stymphālis|ĭdis|f.|subst.|du Stymphale
Stymphalis|Stymphālĭdes|Stymphālĭdes|um|f.|subst.|oiseaux du Stymphale [ayant des plumes d'airain, exterminés par Hercule]
Stymphalos|Stymphālos|Stymphālos|i|m.|subst.|le Stymphale [montagne et lac d'Arcadie]
Stymphalos|Stymphālus|-us|i|m.|subst.|le Stymphale [montagne et lac d'Arcadie]
Stymphalos|Stymphālum|Stymphālum|i|n.|subst.|le Stymphale [montagne et lac d'Arcadie]
Stymphalos|Stymphālĭcus|-lĭcus|a, um||adj.|du Stymphale
Stymphalos|Stymphālĭus|-lĭus|a, um||adj.|v. aussi Stymphalis.
styracinus|stўrăcĭnus|stўrăcĭnus|a, um||adj.|de styrax
styracinus|stŏrăcĭnus|stŏr-|a, um||adj.|de styrax
styrax|stўrax|stўrax|ăcis|m. f.|subst.|aliboufier [arbre qui distille une résine odorante] / le baume ou le parfum qu'on en tire
styrax|stŏrax|stŏr-|ăcis|m. f.|subst.|aliboufier [arbre qui distille une résine odorante] / le baume ou le parfum qu'on en tire
Styx|Styx|Styx|ўgis et ўgos|f.|subst.|fontaine d'Arcadie, dont l'eau était mortelle / fleuve des enfers, par qui juraient les dieux / les enfers
Styx|Stўgĭus|-ўgĭus|a, um||adj.|du Styx, des enfers / fatal, pernicieux, funeste
suasorius|suāsōrĭus|suāsōrĭus|a, um||adj.|qui conseille, qui tend à persuader
suasorius|suāsōrĭa|suāsōrĭa|ae|||discours pour conseiller [sorte de déclamation où le rhéteur visait à persuader un personnage historique ou mythologique de prendre un parti déterminé]
suaveolens|suāvĕŏlens|suāvĕŏlens||||mieux
suaveolens|suāvĕ ŏlens|suāvĕ ŏlens||||à l'odeur suave
suaviatio|suāvĭātĭo|suāvĭātĭo|ōnis|f.|subst.|baiser tendre
suaviatio|sāvĭātĭo|sāvĭātĭo|ōnis|f.|subst.|baiser tendre
suaviatus|suāvĭātus|suāvĭātus|a, um||part. |part. p. de suavio
suaviatus|sāvĭātus|sāv-|a, um||part. |part. p. de suavio
suavillum|suāvillum|suāvillum|i|n.|subst.|gâteau où il entre du fromage et du miel
suavillum|savillum|sav-|i|n.|subst.|gâteau où il entre du fromage et du miel
suavio|suāvĭo|suāvĭo|āre|||v. suavior.
suavio|sāvĭo|sāvĭo|āre|||v. suavior.
suaviolum|suāvĭolum|suāvĭolum|i|n.|subst.|baiser tendre
suaviolum|sāvĭolum|sāv-|i|n.|subst.|baiser tendre
suavior|suāvĭor|suāvĭor|ātus sum, āri||tr. |tr., embrasser, baiser / part. à sens pass. saviata, qui mérite d'être embrassée = charmante, délicieuse
suavior|sāvĭor|sāvĭor|ātus sum, āri||tr. |tr., embrasser, baiser / part. à sens pass. saviata, qui mérite d'être embrassée = charmante, délicieuse
suavium|suāvĭum|suāvĭum|ĭi|n.|subst.|lèvres tendues pour le baiser
suavium|sāvĭum|sāvĭum|ĭi|n.|subst.|lèvres tendues pour le baiser
sub|sŭb|sŭb|||prep. |[sens local] / sous / [avec v. de mouvt] / de dessous / au bas de, au pied de, près de / immédiatement après / au fond de / [temporel] au moment de / [idée de sujétion] / [local] / au pied de [avec mouvt] / [temporel] / vers, tout proche de / immédiatement après / [idée de sujétion, avec v. de mouvt] / en composition sub [prép. ou préverbe] apporte l'idée de / sous, dessous, par-dessous / de bas en haut / remplacement / immédiatement après / secrètement, à la dérobée / un peu / devient sus devant c, t, p
sub|subs|subs|||prep. |[sens local] / sous / [avec v. de mouvt] / de dessous / au bas de, au pied de, près de / immédiatement après / au fond de / [temporel] au moment de / [idée de sujétion] / [local] / au pied de [avec mouvt] / [temporel] / vers, tout proche de / immédiatement après / [idée de sujétion, avec v. de mouvt] / en composition sub [prép. ou préverbe] apporte l'idée de / sous, dessous, par-dessous / de bas en haut / remplacement / immédiatement après / secrètement, à la dérobée / un peu / devient sus devant c, t, p
subaedianus|sŭbaedĭānus|sŭbaedĭānus|a, um||adj.|qui travaille dans l'intérieur de la maison
subaedianus|sŭbaedānus|sŭbaedānus||||
subalaris|sŭbālāris|sŭbālāris|e||adj.|qui est sous les ailes
subalaris|sūbālāres|sūbālāres|ĭum|f.|subst.|plumes qui se trouvent sous les ailes / qu'on peut porter (cacher) sous l'aisselle / s. telum
subarmalis|sŭbarmālis|sŭbarmālis|is|m.|subst.|tunique qui ne recouvre pas les bras
subarmalis|sŭbarmālis vestis|sŭbarmālis vestis||f.|subst.|tunique qui ne recouvre pas les bras
subcerno|subcerno|subcerno|crēvi, crētum, ĕre||tr. |passer au crible, au tamis, tamiser / [fig.] agiter
subcerno|succerno|succer-|crēvi, crētum, ĕre||tr. |passer au crible, au tamis, tamiser / [fig.] agiter
subcrepo|subcrĕpo|subcrĕpo||||v. succ-.
subcrepo|subcresco|subcresco||||v. succ-.
subcumbus|subcumbus|subcumbus|i|m.|subst.|borne d'un champ
subcumbus|succumbus|succ-|i|m.|subst.|borne d'un champ
subditicius|subdĭtīcĭus|subdĭtīcĭus|a, um||adj.|supposé, apocryphe
subditicius|subdĭtĭus|-tĭus|a, um||adj.|supposé, apocryphe
Subertani|Subertāni|Subertāni|ōrum|m.|subst.|habitants de Subertum [ville du sud de l'Étrurie]
Subertani|Subertānus|-ānus|a, um||adj.|de Subertum
subflo|subflo|subflo||||v. suff-.
subflo|subfrĭco|subfrĭco||||v. suff-.
subgrunda|subgrunda|subgrunda|ae|f.|subst.|avant-toit, entablement
subgrunda|suggrunda|sugg-|ae|f.|subst.|avant-toit, entablement
subgrundatio|subgrundātĭo|subgrundātĭo|ōnis|f.|subst.|entablement
subgrundatio|subgrundĭum|subgrundĭum|ĭi|n.|subst.|entablement
subissem|sŭbissem|sŭbissem||||de subeo.
subissem|sŭbisti|sŭbisti||||de subeo.
subitus|sŭbĭtus|sŭbĭtus|a, um|n.|part. |subit, soudain, imprévu
subitus|subitum|subitum||||chose soudaine, imprévue, et surt. pl. subita
subjugius|subjŭgĭus|subjŭgĭus|a, um||adj.|qui sert à attacher le joug
subjugius|subjŭgĭa|subjŭgĭa||||courroies pour attacher le joug
Sublaqueum|Sublăquĕum|Sublăquĕum|i|n.|subst.|petite ville chez les Èques dans le Latium
Sublaqueum|Sublăcensis|-lăcensis|e||adj.|de Sublaqueum
Sublavio|Sublavĭo|Sublavĭo|ōnis|f.|subst.|ville de la Rhétie [auj. Clausen ou Seben]
Sublavio|Sublabĭo|-abĭo|ōnis|f.|subst.|ville de la Rhétie [auj. Clausen ou Seben]
submagister|submăgistĕr|submăgistĕr||||vice-président
submagister|summăgistĕr|summăg-||||vice-président
submanes|submānes|submānes||||v. summ-.
submanes|submano|submano||||v. summ-.
Submemmium|Submemmium|Submemmium|ĭi|n.|subst.|quartier des courtisanes de bas étage
Submemmium|Summemmium|Summ-|ĭi|n.|subst.|quartier des courtisanes de bas étage
Submemmium|Submemmĭānus|-mĭānus|a, um||adj.|du Summemmium
submergo|submergo|submergo|mersi, mersum, ĕre||tr. |submerger, engloutir / [surtout au pass.] / [fig.] = supprimer
submergo|summergo|summergo|mersi, mersum, ĕre||tr. |submerger, engloutir / [surtout au pass.] / [fig.] = supprimer
subministro|submĭnistro|submĭnistro|āvi, ātum, āre||tr. |apporter à pied d'oeuvre, fournir, procurer
subministro|summĭnistro|summ-|āvi, ātum, āre||tr. |apporter à pied d'oeuvre, fournir, procurer
submisse|submissē|submissē||||[fig.] d'une manière abaissée / [rhét.] dans un style simple, modeste, sans éclat / d'une façon modeste, humble
submisse|summissē|summ-||||[fig.] d'une manière abaissée / [rhét.] dans un style simple, modeste, sans éclat / d'une façon modeste, humble
submissim|submissim|submissim||||doucement, tout bas
submissim|summissim|summ-||||doucement, tout bas
submissio|submissĭo|submissĭo|ōnis|f.|subst.|abaissement [de la voix] / simplicité [du style] / infériorité
submissio|summissĭo|summ-|ōnis|f.|subst.|abaissement [de la voix] / simplicité [du style] / infériorité
1 submissus|submissus|submissus|a, um||part. |baissé, abaissé / [rhét.] abaissé / bas, rampant / humble, soumis
1 submissus|summissus|summissus|a, um||part. |baissé, abaissé / [rhét.] abaissé / bas, rampant / humble, soumis
submitto|submitto|submitto|mīsi, missum, ĕre||tr. |envoyer dessous / mettre dessous, placer sous / accoupler / [fig.] soumettre / baisser, abaisser / laisser croître, pousser [barbe, cheveux] / envoyer de dessous, de bas en haut / produire, faire surgir / faire ou laisser croître, pousser ; élever / lever, élever / envoyer remplacer / envoyer à l'aide [dans la bataille] / [avec compl. dir.] / envoyer en sous-main / suborner
submitto|summitto|summitto|mīsi, missum, ĕre||tr. |envoyer dessous / mettre dessous, placer sous / accoupler / [fig.] soumettre / baisser, abaisser / laisser croître, pousser [barbe, cheveux] / envoyer de dessous, de bas en haut / produire, faire surgir / faire ou laisser croître, pousser ; élever / lever, élever / envoyer remplacer / envoyer à l'aide [dans la bataille] / [avec compl. dir.] / envoyer en sous-main / suborner
submoneo|submŏnĕo|submŏnĕo|ŭi, ēre||tr. |tr., avertir secrètement
submoneo|summŏnĕo|summ-|ŭi, ēre||tr. |tr., avertir secrètement
submonstro|submonstro|submonstro|āre||tr. |tr., montrer secrètement
submonstro|summonstro|summ-|āre||tr. |tr., montrer secrètement
submotus|submōtus|submōtus|a, um||part. |part. de submoveo.
submotus|summōtus|summ-|a, um||part. |part. de submoveo.
submoveo|submŏvĕo|submŏvĕo|mōvi, mōtum, ēre||tr. |écarter, repousser, éloigner / écarter de [soi, de l'endroit où l'on est] / [en parl. du licteur] faire écarter, faire faire place / [fig.] éloigner, écarter, tenir éloigné / détourner
submoveo|summŏvĕo|summ-|mōvi, mōtum, ēre||tr. |écarter, repousser, éloigner / écarter de [soi, de l'endroit où l'on est] / [en parl. du licteur] faire écarter, faire faire place / [fig.] éloigner, écarter, tenir éloigné / détourner
Submuranum|Submūrānum|Submūrānum|i|n.|subst.|] :
Submuranum|Summūrānum|Summ-|i|n.|subst.|] :
submussus|submussus|submussus|i|m.|subst.|sub, musso), celui qui marmotte entre ses dents
submussus|summussus|summ-|i|m.|subst.|sub, musso), celui qui marmotte entre ses dents
submuto|submūto|submūto|āre||tr. |tr., échanger
submuto|summūto|summ-|āre||tr. |tr., échanger
subnixus|subnixus|subnixus|a, um||adj.|appuyé sur [avec abl.] / [fig.] qui se repose sur, soutenu par, confiant dans / [abst] confiant
subnixus|subnīsus|-nīsus|a, um||adj.|appuyé sur [avec abl.] / [fig.] qui se repose sur, soutenu par, confiant dans / [abst] confiant
suboles|sŭbŏles|sŭbŏles|is|f.|subst.|mieux que
suboles|sŏbŏles|sŏbŏles|is|f.|subst.|rejeton, pousse / [fig.] descendants, rejetons, postérité, race, lignée / [en parl. des animaux]
subpaetulus|subpaetŭlus|subpaetŭlus|a, um||adj.|un peu louche [oeil]
subpaetulus|suppaetŭlus|supp-|a, um||adj.|un peu louche [oeil]
subpallidus|subpallĭdus|subpallĭdus|a, um||adj.|un peu pâle, pâlot
subpallidus|suppallĭdus|supp-|a, um||adj.|un peu pâle, pâlot
subpalp-|subpalp|subpalp||||v. supp-.
subpalp-|subpăr|subpăr-||||v. supp-.
subrector|subrectŏr|subrectŏr|ōris|m.|subst.|celui, celle qui dresse
subrector|subrectrix|subrectrix|īcis|f.|subst.|celui, celle qui dresse
2 subrectus|subrectus|subrectus|a, um||part. |part. de subrigo.
2 subrectus|surrectus|surrectus|a, um||part. |part. de subrigo.
subrepo|subrēpo|subrēpo|repsi, reptum, ĕre||tr. intr. |se glisser sous / [pass. impers.]
subrepo|surrēpo|surrēpo|repsi, reptum, ĕre||tr. intr. |se glisser sous / [pass. impers.]
subrigo|subrĭgo|subrĭgo|rexi, rectum, ĕre|||tr., dresser, redresser
subrigo|surrĭgo|surrĭgo|rexi, rectum, ĕre|||tr., dresser, redresser
subripio|subrĭpĭo|subrĭpĭo|rĭpŭi, reptum, ĕre||part. |dérober furtivement, soustraire
subripio|surrĭpĭo|surr-|rĭpŭi, reptum, ĕre||part. |dérober furtivement, soustraire
subrogo|subrŏgo|subrŏgo|āvi, ātum, āre||tr. |tr., faire choisir qqn à la place d'un autre, élire en remplacement ou en plus
subrogo|surrŏgo|surr-|āvi, ātum, āre||tr. |tr., faire choisir qqn à la place d'un autre, élire en remplacement ou en plus
subrumus|subrūmus|subrūmus|a, um||adj.|qui tète, à la mamelle
subrumus|subrimius|subrimius|a, um||adj.|qui tète, à la mamelle
subruo|subrŭo|subrŭo|rŭi, rŭtum, ĕre|||abattre par la base, renverser, saper les fondements
subruo|surrŭo|surr-|rŭi, rŭtum, ĕre|||abattre par la base, renverser, saper les fondements
subsesquialter|subsesquĭalter|subsesquĭalter|a, um||adj.|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsesquialter|subsesquĭtertĭus|-quĭtertĭus|a, um||adj.|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsesquialter|subsesquĭquartus|-quĭquartus|a, um||adj.|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsesquialter|subsesquĭquintus|-quĭquintus|a, um||adj.|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsicivus|subsĭcīvus|subsĭcīvus|a, um||adj.|mieux que
subsicivus|subsĕcīvus|subsĕcīvus|a, um||adj.|littt ce qui est retranché du partage comme étant en sus de la mesure, ce qui reste après mesurage, en surplus / accessoire, en appendice / occasionnel, accidentel
subsidiarius|subsĭdĭārĭus|subsĭdĭārĭus|a, um||adj.|qui forme la réserve
subsidiarius|subsidiarii|subsidiarii|ōrum|m.|subst.|troupes de réserve / qui est réservé [dans la taille de la vigne] / subsidiaire
subtemen|subtēmĕn|subtēmĕn|ĭnis|n.|subst.|trame d'un tissage / [fig.] fil / fil des Parques
subtemen|subtegmĕn|subtegmĕn|ĭnis|n.|subst.|trame d'un tissage / [fig.] fil / fil des Parques
subtercus|subtercus|subtercus|ŭtis||adj.|sous-cutané
subtercus|subtercŭtānĕus|subtercŭtānĕus|a, um||adj.|sous-cutané
subterraneus|subterrānĕus|subterrānĕus|a, um||adj.|souterrain
subterraneus|subterrānĕum|subterrānĕum||||un souterrain
subterrenus|subterrēnus|subterrēnus|a, um||adj.|c. le précédent.
subterrenus|subterrĕus|subterrĕus|a, um||adj.|c. le précédent.
Subura|Sŭbūra|Sŭbūra|ae|f.|subst.|Subure [quartier populeux, bruyant, avec des tavernes mal famées]
Subura|Sŭbūrānus|-ānus|a, um||adj.|de Subure
suburbanus|sŭburbānus|sŭburbānus|a, um||adj.|aux portes de la ville, voisin de la ville
suburbanus|sŭburbānum|sŭburbānum|ōrum|n.|subst.|pris substt, propriété près de Rome
suburbanus|sŭburbāni|sŭburbāni|ōrum|m.|subst.|habitants de la banlieue de Rome
Suburra|Sŭburra|Sŭburra||||v. Subura, etc.
Suburra|Sŭburrānus|Sŭburrānus||||v. Subura, etc.
subverto|subverto|subverto|i, sum, ĕre|||mettre sens dessus dessous, retourner, renverser / [fig.] bouleverser, ruiner, détruire, anéantir
subverto|subvorto|-vorto|i, sum, ĕre|||mettre sens dessus dessous, retourner, renverser / [fig.] bouleverser, ruiner, détruire, anéantir
subvespertinus ventus|subvespertīnus ventus|subvespertīnus ventus|i|m.|subst.|le vent du couchant
subvespertinus ventus|subvespĕrus|subvespĕrus|i|m.|subst.|le vent du couchant
subvilicus|subvīlĭcus|subvīlĭcus|i|m.|subst.|sous-intendant [d'un domaine]
subvilicus|subvillĭcus|-illĭcus|i|m.|subst.|sous-intendant [d'un domaine]
subvulsus|subvulsus|subvulsus|a, um||part. |part. p. de subvello.
subvulsus|subvolsus|-volsus|a, um||part. |part. p. de subvello.
succedaneus|succēdānĕus|succēdānĕus|a, um||adj.|m. pris substt, remplaçant, suppléant
succedaneus|succīdānĕus|succīdānĕus|a, um||adj.|m. pris substt, remplaçant, suppléant
1 succenturio|succentŭrĭo|succentŭrĭo|ātum, āre||tr. |tr., ajouter pour compléter une centurie / [fig.] tenir en réserve / substituer
1 succenturio|subccentŭrĭo|subc-|ātum, āre||tr. |tr., ajouter pour compléter une centurie / [fig.] tenir en réserve / substituer
succingo|succingo|succingo|cinxi, cinctum, ĕre||tr. |retrousser et attacher d'une ceinture, agrafer (ceindre, attacher) en relevant, en retroussant ; surtout au part
succingo|succinctus|succinctus|a, um||part. |ayant son vêtement [robe, tunique, etc.] retroussé, relevé / ceindre, entourer, environner / le part. succinctus, a, um, a aussi le sens de ceint, armé à la ceinture / [fig.] garnir, entourer, munir
succinum|succĭnum|succĭnum||||v. sucin-.
succinum|succĭnus|succĭnus||||v. sucin-.
succoelestis|succoelestis|succoelestis||||v. subc-.
succoelestis|succoeno|succoeno||||v. subc-.
succresco|succresco|succresco|crēvi, crētum, ĕre||intr. |pousser en dessous / pousser ensuite, repousser
succresco|subccresco|subc-|crēvi, crētum, ĕre||intr. |pousser en dessous / pousser ensuite, repousser
succursor|succursŏr|succursŏr|ōris|m.|subst.|second dans les combats du cirque
succursor|subccursŏr|subc-|ōris|m.|subst.|second dans les combats du cirque
Sucinianus|Sūcĭnĭānus|Sūcĭnĭānus|a, um||adj.|de Sucinium [Étrurie]
Sucinianus|Sūcĭnĭāniensis|-niensis|e||adj.|de Sucinium [Étrurie]
Sucro|Sucro|Sucro|ōnis|m.|subst.|fleuve de la Tarraconnaise
Sucro|Sucrōnensis|-nensis|e||adj.|du Sucron
sucus|sūcus|sūcus|i|m.|subst.|suc, sève / suc extrait de poissons / potion, décoction, jus divers / goût, saveur / force, bonne santé / caractère général, ensemble de la constitution de qqch / la beauté du discours tient d'abord à ses traits généraux, et, si j'ose dire, au teint, à la sève qui lui est propre. de la 4e décl.
sucus|succus|succus|i|m.|subst.|suc, sève / suc extrait de poissons / potion, décoction, jus divers / goût, saveur / force, bonne santé / caractère général, ensemble de la constitution de qqch / la beauté du discours tient d'abord à ses traits généraux, et, si j'ose dire, au teint, à la sève qui lui est propre. de la 4e décl.
sudus|sūdus|sūdus|a, um||adj.|sans humidité, sec, serein
sudus|sūdum|sūdum||n.|adv. |pris substt / temps clair, ciel pur / pris advt
Suel|Suel|Suel|ēlis|n.|subst.|ville de la Bétique
Suel|Suēlītānus|-ītānus|a, um||adj.|de Suel
suerint|suĕrint|suĕrint||||v. suesco
suerint|suĕrunt|suĕrunt||||v. suesco
Suessa|Suessa|Suessa|ae|f.|subst.|ville de Campanie, appelée aussi Suessa Aurunca / ville des Volsques, appelée aussi Suessa Pometia
Suessa|Suessānus|Suessānus|a, um|m. pl.|adj.|de Suessa / les habitants de Suessa
Suessetani|Suessētāni|Suessētāni|ōrum|m.|subst.|Suessétains [peuple de la Tarraconnaise]
Suessetani|Suessētānus|-nus|a, um||adj.|des Suessétains
Suessiones|Suessĭōnes|Suessĭōnes|um|m.|subst.|peuple de la Gaule [aux environs de Soissons]
Suessiones|Suessĭōnensis|-ensis|e||adj.|de Soissons
Suessula|Suessŭla|Suessŭla|ae|f.|subst.|ancienne ville de Campanie [auj. Sessola]
Suessula|Suessŭlāni|-āni||m.|subst.|les habitants de Suessula
2 Suevi|Suēvi|Suēvi|ōrum|m.|subst.|les Suèves [peuple germain]
2 Suevi|Suēbi|Suēbi|ōrum|m.|subst.|les Suèves [peuple germain]
2 Suevi|Suēvus|Suēvus|a, um||adj.|de Suèves
2 Suevi|Suēvĭcus|Suēvĭcus|a, um||adj.|ont tous Suevi,
suffarcino|suffarcĭno|suffarcĭno|āvi, ātum, āre||tr. |tr., charger, surcharger ; surt. au part. suffarcinatus, chargé, surchargé / bien rempli, repu, lesté
suffarcino|subfarcĭno|subf-|āvi, ātum, āre||tr. |tr., charger, surcharger ; surt. au part. suffarcinatus, chargé, surchargé / bien rempli, repu, lesté
Suffenates|Suffēnātes|Suffēnātes|um ou ĭum|m.|subst.|Suffénates [peuple du Latium]
Suffenates|Sūfēnātes|Sūfē-|um ou ĭum|m.|subst.|Suffénates [peuple du Latium]
suffero|suffĕro|suffĕro|sustuli, ferre||tr. |porter sous / placer sous, soumettre, présenter / présenter, fournir / fournir les dépens d'un procès / supporter / se soutenir, se maintenir / supporter, prendre la charge de, endurer
