ominatus|part. passé de ominor; ayant présagé.
onustatus|chargé, accablé.
onychnus|sync. pour onychinus
operculatus|part. passé de operculo; fermé avec un couvercle.
opobalsamatus|embaumé
orderius|- 1 - qui concerne l'orge. - 2 - qui vit d'orge, de pain noir. - 3 - qui mûrit en même temps que l'orge.
Oretanus|d'Orétum, Orétain
Oreticus|d'Oréum, de l'Eubée
Osismicus|des Osismiens
ossigenius|né dans les os
ostensivus|propre à montrer
Otacilianus|d'Otacilius
Ovetanus|d'Ovétum
paederotinus|de la couleur de la pierre dite paederos
Palantinus|de Palantia / habitants de Palantia
paliureus|où il croît beaucoup de paliures
Palladianus|de Pallas ou Minerve / du Palladium
Paphageus|(Lebaigue P. 888) de Paphagès (roi d'Ambracie).
paragaudius|bordé
parentivus|des parents, relatif aux parents
Patalius|de Patale ou de Patalène
Pataricus|de Patare
Paterclianus|de Patrocle (personnage inconnu).
pavimenticius|qui sert de pavé
Pelasgicus|de la Pélasgie, pélasgique
pelliculatus|part. passé de pelliculo; couvert d'une peau.
Pentanus|de la Pentapole (Cyrénaïque)
Penthiacus|déchiré comme Penthée
peraccuratus|très soigné, parfait
percitatus|part. p. de percito.
Percotius|de Percoté
percunctatus|part. passé de percontor; qui a questionné, qui s'est informé.
perfalsus|tout à fait faux
perflexus|contourné [fig.],
Pergaeus|de Perga
Pergeus|de Perga
permunitus|part. passé de permunio; soigneusement fortifié.
peropertus|bien fermé
perpressus|part. p. de perprimo.
Persicianus|de Paulus Fabius Persicus [consul l'an 34 ap. J.-C.]
perspectivus|relatif à la perspective
pertrectatus|part. passé de pertracto. - 1 - Petr. touché, manié. - 2 - revu souvent, étudié à fond, approfondi.
pertussus|part. de pertundo.
pervacuus|très vide
perviolentus|très violent [al. inviolentus]
Petillianus|de Pétillius [un inconnu]
petrobolus|lancé comme un projectile, projectile
Phaedimianus|de Phédime
Phaeteus|de Phaéton
Phaetius|de Phaéton, du soleil
Pherezaeus|des Phérézéens
Philetaeus|de Philétas
Phlegeteus|du Phlégéthon
Phrigianus|c. Phrygianus - voir Phrygia .
Pictavus|capitale des Pictaves
Pitulanus|de Pitulum / habitants de Pitulum
Plataicus|de Platées
Plisthenicus|d'Agamemnon [fils de Plisthène]
poenitendus|adj. verb. de paeniteo.
polosus|haut, élevé
Polycliteus|de Polyclète
polyonymus|qui a plusieurs noms
polypleurus|qui a beaucoup de côtés
Pomtinus|Pontin (d'une contrée du Latium)
posthabitus|(Lebaigue P. 967 et P. 968) part. passé de posthabeo; mis au second rang.
potiendus|de potior.
potiundus|de potior.
poturus|v. poto
praecessus|part. passé de praecedo.
praecocus|v. -quus.
praecognitus|part. passé de praecognosco, inusité : connu d'avance.
praedecorus|très glorieux
praegustativus|que l'on goûte préalablement
praelavatus|préalablement lavé.
praeligatus|part. passé de praeligo. - 1 - lié par-devant, lié par le bout. - 2 - lié le long de, attaché à. - 3 - lié autour, bandé.
praelutus|lavé d'avance.
praememoratus|mentionné précédemment, susnommé
praemensus|mesuré d'avance.
praemonstratus|part. passé de praemonstro; indiqué d'avance, présagé.
praesanatus|part. passé de praesano; guéri auparavant.
praesecatus|part. p. de praeseco.
praeseminatus|part. passé de praesemino; préalablement semé (au pr. et au fig.).
praesentatus|part. p. de praesento.
praesignatus|marqué par devant
praetercursus|qu'on a traversé en courant
praevinctus|de praevincio.
Praxeanus|de Praxéas
Pretianus|v. Praecianus.
probandus|louable.
processorius|qui sert aux processions.
Procopianus|de Procope [le tyran]
pronuntiatius|part. passé de pronuntio. - 1 - annoncé, rapporté, raconté. - 2 - publié (officiellement), décrété, édicté. - 3 - déclaré par un arrêt, jugé. - 4 - déclamé, représenté, joué. - 5 - prononcé, articulé.
propaginatus|part. p. de propagino.
propositivus|relatif à la proposition
pseudocalidus|qui a l'apparence d'être chaud
pseudosericus|qui imite la soie
psoalgicus|c. psoadicus
Psophaicus|de Psophis.
Ptolemaicus|de Ptolémée. d. mss souvent Ptolom-.
publicatus|part. de publico.
puchellus|joli.
pulejatus2|assaisonné de pouliot
pusillanimus|pusillanime
pygesiacus|relatif au croupion
pyrrhichus|de pyrrhique (danse).
pyrrhicus|de pyrrhique [danse]
Quadriburgius|de Quadriburgium
quamtus|c. quantus
quaternus|sing. du distrib. quaterni
rausurus|part. futur de raucio.
rebellatus|part. p. de rebello.
recalefactus|part. de recalefacio.
recantatus|- 1 - rétracté, désavoué. - 2 - éloigné par des enchantements, désensorcelé.
reciniatus|couvert du ricinium
recurvatus|part. passé de recurvo. - 1 - courbé, recourbé, arrondi. - 2 - tortueux, sinueux.
Redonicus|des Rédons
refactus|refait, réparé, rebâti
regnandus|v. regno II.
regradatus|part. de regrado
relaxatorius|qui relâche (t. de méd.).
remollitus|part. passé de remollio. - 1 - amolli. - 2 - adouci, fléchi.
renudatus|part. passé de renudo; nu, dépouillé.
resalvatus|Aug. sauvé pour la seconde fois.
restagnatus|débordé, stagnant
Retovinus|de Retovium [ville de Ligurie]
revectus|part. passé de reveho; rapporté, ramené.
revestitus|part. de revestio.
Rhinthonicus|de Rhinthon, rhinthonien
rienosus|atteint de néphrétique
rigorosus|Sen. de moeurs rigides.
Ripanus|de Ripa
robrus|v. ruber
Rubustinus|de Rubi [en Apulie] / habitants de Rubi
Rufioninus|de Rufion
Rufranus|de Rufra
Sabraternus|de Sabrata
sagularius|de sayon
sallitus|part. de sallio.
Saloninianus|saloninien
Salpesanus|de Salpesa
salsatus|part. p. de salso.
salsurus|v. sallo
salvatus|part. passé de salvo.
sanctificatus|part. de sanctifico.
Sardonicus|de Sardaigne.
Saturejanus2|de Saturéium.
Saxitanus|de Saxetanum
Saxonicus|des Saxons / adj. m., Saxonique [vainqueur des Saxons]
Scalabitanus|de Scalabis
scalpturatus|(Lebaigue P. 1127 et P. 1128) Plin. gravé avec le ciseau, ciselé, sculpté.
scalticus|qui a des dartres, dartreux
scandalosus|abominable
Scardonitanus|de Scardona
scenaticus|scénique, théâtral.
scutilus|mince, fluet
Scytalicus|de Scytala ou ressemblant à une scytale [grecque]
Sebastenus|habitants de Sébaste
secivus|coupé avec le couteau du sacrifice
sedecimus|seizième.
Sedetanus|c. Edetanus, a, um.
segalicius|de seigle.
Segontinus|de Segontia
Selymbrianus|de Sélymbria
semambustus|à demi brûlé
semanimus|à demi mort
semaxius|placé sur une moitié de roue [pour être roué]
semulcus|entrouvert
Semurinus|de Sémurium.
senescendus|v. senesco
seniosus|d'un grand âge
Senonius|des Sénonais
sensiloquus|qui parle sagement, avisé, sage
senus|v. seni.
septemgemimus|qui contient sept, septuple, qui est au nombre de sept.
sequestratus|part. de sequestro 2.
Seraptenus|de Sérapta (ville de Palestine).
seratus|part. passé sero, serare; fermé à clé.
Setabitanus|de Sétabis.
setanius|Plin. de l'année (en parl. du blé); fait avec du blé de l'année.
Setianus|du mont Setius
Setienus|du mont Setius
sexcentenarius|composé de six cents
sextuplus|sextuple
Siagitanus|de Siagu
Sicelitanus|de Sicelia  [ville de Mauritanie]
sifilus|v. sibilus.
simoniacus|adj. et subst., simoniaque
Sindicus|de Sinda
Sinuessanus|de Sinuesse
Sireneus|des Sirènes
Sirinus|de Siris [ville et fleuve de Lucanie] / habitants de Siris
Sisypheus|c. Sisyphius
Sodomitanus|de Sodome
Sophianus|du temple de Sainte-Sophie à Constantinople
Soractinus|du Soracte
Sordicenus|du Sordus
spectandus|adj. verb. de specto; digne d'être vu, remarquable, admirable.
Spineticus|de Spina
spongeus|Cassiod. spongieux.
squammatus|couvert d'écailles.
squammeus|écailleux, couvert d'écailles.
squammosus|- 1 - écailleux, couvert d'écailles. - 2 - rude, raboteux; sec, aride.
squamosossus|c. squameus / [poét.] âpre, rude, raboteux
stercerarius|qui concerne le fumier ou les excréments
sterceratus|fumé, amendé par un engrais.
stillacius|qui tombe goutte à goutte.
storacinus|contrôlé dans le texte // de styrax
struthocamelinus|d'autruche.
Stuberaeus|de Stubéra
stupefactus|part. passé de stupefacio; étonné, interdit, stupéfié, ébahi.
stupratus|part. de stupro
subassatus|part. passé de subasso.
subcoerulus|bleuâtre.
subditius|supposé, apocryphe
subinflatus|un peu enflé; un peu vain.
subrimius|qui tète, à la mamelle
subsesquiquartus|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsesquiquintus|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subsesquitertius|[nombre] contenu dans un autre une fois 1/2, une fois 1/3, une fois 1/4, une fois 1/5
subterpositus|placé au-dessous
succenturiatus|part. p. de succenturio.
succinacius|de la couleur du succin.
Sucinianus|de Sucinium [Étrurie]
Suelitanus|de Suel
suffumigatus|brûlé en fumigation.
Sugabarritanus|de Sugabarri [= Succabar]
sulpureus|de soufre, du soufre / qui contient du soufre, sulfureux
superabnegativus|qui nie par surcroît
superbitertius|qui contient un nombre et les deux tiers de ce nombre (5/3, 10/6, 15/9, etc.)
superductus|part. p. de superduco.
supereminentissimus|plus éminent, le plus éminent
superforatus|troué en dessus
superrumus|c. supremus.
supersuspensus|suspendu au-dessus
supertriquartus|qui contient un nombre et les trois quarts de ce nombre (sept par rapport à quatre)
suppalidus|un peu pâle, pâlot.
Suranus|de Sura
syncopatus|en syncope
synnavus|adoré dans un même temple
syringiatus|Apic. creux comme un roseau.
Tabracenus|de Tabraca
taeniosus|plein de bandes (
taetrus|Gloss. forme vulgaire de taeter.
Tamaricicus|du Tamaris
Taniticus|de Tanis
Taphiusius|du Taphius
Tarvisanus|de Tarvise
Tauricanus|de la Tauride
tegulatus|couvert de tuiles.
Telmessius|adj. f., de Telmesse
Teredonius|de Térédon
tessalarius|concernant le dé [à jouer]
tetradorus|qui a quatre palmes de dimension
tetrapleurus|qui a quatre côtés
tetrastichus|de quatre vers / de quatre rangs
tetrastrophus|de quatre strophes
tetrastylus|tétrastyle [qui a quatre colonnes ou quatre rangs de colonnes]
Teumesius|Stat. du Teumèse.
Teutonicianus|teutonique
Teutonus|des Teutons
thensaurarius|de trésor
Theodosiacus|de Théodose, théodosien
Theopompius|de Théopompe / un partisan de César
Therodamonteus|de Thérodamas ou Théromédon
thesmophorus|législatif
Thevestinus|de Théveste
Thoringus|thuringien
Thraecicus|des Thraces, relatif aux Thraces
Thrasamundiacus|de Thrasamond
Thriasius|de Thrie [bourg de l'Attique]
thurilegus|qui récolte de l'encens
Thynaeus|de Bithynie
Thyneus|de Bithynie
Thynnius|de la Bithynie
Tiberiopolitanus|de Tibériopolis [ville de Phrygie]
Tigisitanus|de Tigisis
Timicitanus|de Timici
Timocratius|de Timocrate
timosus|v. thymosus
titulatus|part. de titulo.
tofacius|de tuf
Tolentinatinus|de Tolentinum
tonaeus|tendu [en parl. du son]
toreumatus|ciselé
tracanteus|adragant
Trajanopolitanus|de Trajanopolis
tralativus|qui transporte ailleurs, qui détourne, qui récuse
translucanus|qui est de l'autre côté d'un bois
transmeatus|Apul. traversé.
transportaneus|atteint d'éléphantiasis
tribius|c. trivius
Tricassinus|des Tricasses
tricubitus|de trois coudées
trimenstruus|c. trimestris
Trismegisticus|d'Hermès Trismégiste
trottonarius|au trot saccadé
Tuccitanus|de Tucci
Tuniseus|de Tunis
turbidatus|part. de turbido
Tusuritanus|de Tusurum ou Tisurum [Byzacène]
Tyaneus|de Tyane
Tymphaicus|des Tymphéens
Tyndaritanus|de Tyndaris
Tysdritanus|v. Thysdritanus.
Ulixeus|d'Ulysse
unioculus|v. unoculus
Urgitanus|d'Urgi
Uritanus|d'Uria, en Calabre
Uzalitanus|d'Uzalis
vacuefactus|part. passé de vacuefacio; vidé, dégarni, dépeuplé, délivré.
varicatus|part. p. de varico
vecordiosus|plein de démence.
Veientinus|de Véies
Vejentanus2|de Véies, véien.
Veranus|de Vérus / subst. m., nom d'homme
Veretinus|de Vérétum [ville des Salentins] / habitants de Vérétum
Vergestanus|de Vergium / habitants de Vergium
verniroseus|qui a un éclat printanier
Veturianus|de Véturius
vicensumus|vingtième.
vinulus|v. vinnu-.
Virgitanus|v. Urgi.
virgultosus|c. virgultus
visabundus|facile à voir
visitatus|part. passé de visito.
Vitrasianus|de Vitrasius
Viviscus|des Vivisques
volgarius|c. vulgaris
volneratus|part. passé de vulnero; blessé, lésé, atteint, frappé.
xantus|[dans un acrostiche]
Xenophontius|de Xénophon
xerampelinus|qui est couleur de feuille [de vigne] morte
zeloticus|jaloux, envieux
Zeugitanus|de la Zeugitane
Zoelicus|des Zoèles
ablativus|qui gouverne l'ablatif
Argaeus|du mont Argée
buculus|de boeuf
Buricus|des Buriens
Caedicius|(campus) territoire chez les Vestins / (tabernae) : lieudit sur la voie Appienne
caprius|c. caprificus.
castricius|c. castrensis 1.
choriambus|(carmen) poème en vers choriambiques
cingulus|qui a une taille mince
clinicus|de lit, de malade
Cominianus|de Cominium
Corynaeus|de Coryna
Diocletianus|de Dioclétien
dusmus|c. dumosus
Elaeus|v. Eleus 1.
galliambus|galliambique (vers)
nudius2|qui date de trois jours
paredrus|qui assiste qqn
parentatus2|offert dans les Parentales
Petillius|de Pétilius
picatus2|dont les pieds ont la forme de ceux d'un sphinx
Popillius|de Popilius
rutilius|rufus
Salonianus|de Gallien Saloninus
sedigitus|qui a six doigts à une main
thurinus2|d'encens
thymbraeus|de sarriette
Titurnius|de Titurnius
torrus|torridus, aridus
Trasumenus|du Trasimène
Vesevus|du Vésuve
Aeduus2|éduen
Ambrosius2|d'Ambroise
Aquilonius2|d'Aquilon.
chrysolithus|de chrysolithe
Dindymus|du Dindyme
Epidaurus2|d'Épidaure
favonius3|[fig.] léger et tiède [comme le zéphyr]
Mysticus2|de Mystiae
Phoeniceus2|Phénicien, de Phénicie.
Senatus2|de Séna.
Torquatus2|des Torquatus
torus2|torridus, aridus
Valentinus2|de Valentia (ville de Narbonnaise).
Vibius2|de Vibius / Vibia colonia : Pérouse [du nom de l'empereur Vibius Gallus]
assonus|qui fait accord avec
attestatus|[part. pris adjt au sens passif] attesté, prouvé
adpliciturus|v. applico
adstrangulatus|étranglé.
adtribulatus|déchiré par la herse.
adtusus|de adtundo), broyé avec
Iactus4|affluent du Pô
accipitrarius|fauconnier.
Acerratius|nom d'h.
Acesimbrotus|Agésimbrotus (amiral rhodien).
Acharneus|Acharnien
adavus|aïeul au quatrième degré.
Adeodatus|Adéodat (fils de Saint-Augustin).
Aedespus|ville de Béotie ;
Aegialus|ancien nom de l'Achaïe / nom d'homme
Aegimius|nom d'h.
Aegissus|Egisse (ville de Mésie).
aegitus|un épervier.
aegocephalus|égocéphale (sorte de bécasse).
Aegritomarus|nom d'homme
Aemyndus|île du golfe Céramique
Aesius|fleuve de la Bithynie
Aeternius|nom d'homme
Aethlius|Aéthlius (fils de Jupiter).
aevus|v. aevum
Agasus|Agasus (port d'Apulie).
agenealogetus|qui n'a pas de généalogie, à qui on ne peut attribuer d'aïeux.
ageratus|Tert. qui ne vieillit pas (surnom d'un des éons de l'hérésiarque Valentin).
Aggaeus|Aggée (un des douze petits prophètes).
Agilimundus|Agilimond [roi des Quades]
Aginatius|nom d'homme
Agnanius|nom romain
Agrecius|surnom d'homme
Agricius|surnom d'homme
Agrippinus|surnom romain
Agroecius|surnom d'homme
Ahenobarbus|surnom, v. Domitius
Ainus|un des Éons de l'hérésiarque Valentin
Alabandus|héros éponyme d'Alabandes
Alaeniticus|golfe d'Arabie
Alavivus|nom d'un chef des Goths
Alcumaeus|Alcméon (fils d'Amphiaraüs).
Alcumeus|Alcméon / fils d'Amphiaraüs
Aldescus|fleuve de Scythie
Alebus|rivière de la Bétique
Aligildus|nom d'homme
Alorus|ville de Macédoine
Alypus|Aug. Alypus (frère de Saint Augustin).
Amilus|fleuve de Mauritanie
Ammonius|Ammonius (médecin d'Alexandrie).
amnacus|c. parthenium
Amnamethus|île de l'Arabie
Amnisus|port et fleuve de Crète
amphibrachus|amphibraque [pied composé d'une longue entre deux brèves]
Ampius|nom de f., nom d'h.
Amyrus|fleuve de Thessalie
Anatolius|nom d'h.
Anazarbus|Anazarbe [ville de Cilicie]
ancyromacus|chaloupe transportant les agrès
Androcus|fleuve de Cilicie
Anneius|nom de famille romain
Anthedius|c. Anthedus ;
Anthedus|port du golfe Saronique
anthranthropographus|peintre de portraits.
Antiphellus|ville de Lycie
Antiphilus|nom d'homme / peintre athénien du temps d'Alexandre
antispodus|cendre qui tient lieu de la spode
Anubiacus|prêtre d'Anubis
aoristus|aoriste [gram.]
aphorus|tout petit poisson
apius|apium
apophlegmatismus|remède contre la pituite.
Apuscidamus|lac d'Afrique
Araegenus|ville de la Gaule [auj. Bayeux]
Arbactus|premier roi des Mèdes
Archemachus|historien grec
archineaniscus|prince de la jeunesse
Archous|fleuve de Babylonie
Arconnesus|île près de Rhodes
arcubius|sentinelle
Arelatus|c. Arelas
Argantomagus|ville d'Aquitaine [auj. Argenton]
Argelius|nom d'un architecte
Argenus|port de la Gédrosie
Argynus|jeune enfant à qui Agamemnon éleva un tombeau
Arimanius|Arimane [dieu du mal chez les Perses]
Arimaspus|peuple de la Sarmatie européenne
Ariminus|fleuve d'Italie
Aristocritus|historien grec
Aristolaus|peintre grec
Aristomachus|auteur grec
Arsippus|père du troisième Esculape
Asamus|fleuve qui prend sa source dans l'Hémus
Asbamaeus|surnom de Jupiter, en Cappadoce
asciculus|c. asciola
Ascordus|fleuve de la Macédoine
Asmonius|grammairien sous Constantin
asphodilus|asphodèle ou ache royale
Astelephus|fleuve astarte de Colchide
Asterius|nom d'h.
Astragus|fleuve de l'Éthiopie
Astylus|nom de berger
Asuvius|nom d'h.
Auchenius|nom d'un cocher
Audurus|nom d'un lieu où se trouvait une église de Saint-Étienne
Auginus|mont de Ligurie
Authocus|fils d'Apollon et de Cyrénée
Autobulus|Autobule [peintre grec] / nom d'un danseur
Avicantus|nom d'une divinité chez les Gaulois
Avidius|Avidius Cassius, empereur romain
Axianus|surnom romain
Axinus|c. Axenus
Balacrus|nom d'h.
Bellonarius|Bellonaire [prêtre de Bellone]
beloculus|c. Beli oculus, nom d'une pierre précieuse
Besilus|fleuve de Lusitanie
Betutius|nom d'homme
birrhus|sorte de capote
Birrius|nom d'homme
Bitius|nom d'homme
Blasius|chef des Salapiens
blattearius|teinturier en pourpre
Boagrius|petite rivière des Locriens Épicnémidiens [auj. Terremotto]
bonacus|c. bonasus
Bradanus|rivière du Picénum
Brancus|roi des Allobroges
brattiarius|batteur de métaux, et surtout d'or
brevigerulus|porteur de bordereaux
Brietius|dieu adoré en Bithynie
Brilessus|montagne de l'Attique
Brocomagus|ville de la Belgique [auj. Brumat]
Bromiaeus|mont de Phthiotide
Brotomagus|c. Brocomagus.
Brundulus|port de la Gaule Transpadane
Bulephorus|nom propre
Bumadus|fleuve d'Assyrie
Bumelus|fleuve d'Assyrie
Burbuleius|nom d'un acteur
burrhus|sorte de capote
Burrienus|nom d'homme
Bussenius|nom de famille
Buzygaeus|montagne de Thessalie
byrrhus|sorte de capote
Cacurius|nom d'homme
Cadistus|mont de Crète
Caedicianus|nom d'homme
Caesarius|saint Césaire, évêque d'Arles / autres du même nom
Caesaromagus|ville de Bretagne
Caesellius|nom de fam. romaine
Caesoninus|surnom romain
calamatus|sorte de bonnet, de casque
calamaucus|sorte de bonnet, de casque
Calamisus|ville des Locriens Ozoles
Calavius|nom d'une famille de Capoue
calliculus|petit sentier
Callidemus|Callidème [écrivain grec]
Callinous|poète grec, d'Éphèse, auquel on attribue l'invention du vers élégiaque
Callinus|poète grec, d'Éphèse, auquel on attribue l'invention du vers élégiaque
Callistus|nom d'homme
Calpetus|Calpétus Silvius [ancien roi du Latium]
Calpus|fils de Numa
Camelius|meurtrier de D. Brutus
Camulogenus|Camulogène (chef gaulois).
Cantilius|secrétaire d'un pontife, battu de verges jusqu'à la mort
Carausius|gouverneur de la Bretagne à la fin du 3e s.
Caravantius|nom d'un Illyrien
Caresus|fleuve de la Troade
Carfulenus|nom d'un sénateur
Carponius|nom d'un hérésiarque
Carpophorus|nom d'un favori de Domitien
Casperius|nom d'homme
castellus|c. castellum ;
Casuentus|fleuve de la Grande Grèce
Casyrus|montagne de l'Asie, dans l'Élymaïde (al. Chasirus)
Catervius|nom d'homme
Catumandus|nom d'un chef gaulois
Catumarus|surnom romain
caupillus|petite barque
cavillus|c. cavilla.
Celadus|rivière de la Tarraconnaise
Centaretus|nom d'homme
Cephisodorus|Céphisodore [peintre grec]
Cephisodotus|Céphisodote [statuaire grec]
cephus|espèce de singe
Ceranus|fleuve de Cappadoce
Cerbalus|rivière d'Apulie
Cernunnus|nom d'une divinité gauloise qui est représentée avec des cornes
Charbanus|montagne de Médie
charientismus|adoucissement de l'expression [rhét.]
Charinus|nom d'homme
Charisianus|nom d'homme
Charopus|roi des Molosses
Chasirus|mont d'Élymaïde
Chaucius|le vainqueur des Chauques
Chesius|fleuve de l'île de Samos
Chilpericus|Chilpéric [roi des Francs]
chirothecarius|gantier
Chiruchus|nom d'un personnage de comédie
Chlodovechus|Clovis [roi des Francs]
Chobus|fleuve du Pont
chorchorus|la corète (plante).
Chrestillus|Chrestillus (nom d'homme).
chrismarius|Fort. oint.
Chromius|nom d'homme
Chrysalus|Chrysale [nom d'homme]
Chrysampelus|nom d'homme
Chrysostomus|Inscr. Chrysostome (à la bouche d'or, surnom romain).
Chrysus|fleuve d'Hispanie
Cibotus|montagne de Carie (
Cicereius|nom d'homme
Cilbus|fleuve de Lusitanie
cinaedologus|celui qui tient des propos obscènes.
Cipius|nom d'homme
claustritimus|portier
Cleochus|père d'Aréa ou Aria, aimée d'Apollon
Cleonymus|Cléonyme (fils de Cleomène, roi de Sparte).
clipeolarius|fabricant ou marchand de petits boucliers
Cludrus|rivière de Carie
Clufennius|nom de famille romain
Clusivius|c. Clusius.
Clutorius|nom d'h.
Cluvidienus|nom d'homme
Cluvienus|nom d'un poète
Coarianus|Arien avec, confrère en Arianisme
Cobulatus|fleuve de l'Asie Mineure
Cocanicus|lac de Sicile
Coenus|Cénus. - 1 - peintre grec. - 2 - général d'Alexandre.
Colarbasus|nom d'un hérétique
collegarius|un des collègues
Colluthus|nom d'homme
Coluthus|nom d'homme
Comatius|nom de famille romain
Combarisius|nom d'h.
Comicius|nom de famille romain
Comminianus|grammairien latin
Comosicus|roi des Goths
Comus|nom et surnom romain
Concessinius|surnom romain
Condianus|nom d'homme
Connonius|nom de famille romain
Consevius|c. Consivius.
conveteraneus|camarade vétéran.
Copellius|nom de famille
Cophantus|montagne de la Bactriane
Copirus|nom d'esclave
Coralius|fleuve de Phrygie [le même que le Sangarius]
Cosoagus|fleuve de l'Inde
costrus|mouche ressemblant à l'abeille
costus|costus [plante aromatique]
covus|gerbe de blé
Crebennus|nom d'homme
crepus|c. caper
Crotalus|fleuve du Bruttium
Crotopus|Crotope [roi d'Argos]
Crotus|le Sagittaire (constellation).
culearius|fabricant de sacs.
Curfidius|v. Corfidius.
Curienus|nom de famille romain
Custidius|nom romain
Cybotus|v. Cibotus.
cymbius|voûte
Cynaethus|c. Cynetus.
Cynetus|ancien nom de l'île de Délos
cynoglossus|langue-de-chien [plante]
Cyrenius|nom d'un gouverneur de Syrie
Cyrillus|Cyrille [nom d'homme]
cyrnearius|fabricant ou marchand de vases de la forme appelée cyrnea
Damaratus|c. Demaratus.
Damastus|Damaste [historien grec, né en Syrie]
Damasus|saint Damase, évêque né en Lusitanie, ami de saint Jérôme
Damocritus|nom d'un préteur des Étoliens
Damophilus|nom d'hommes
Danasterus|fleuve de la Sarmatie européenne [auj. Dniester]
Danielus|Daniel [prophète] / autres du même nom
Dasius|nom d'homme
Dasumnus|nom d'un ancien roi de Salente
Datianus|nom d'homme
Decibalus|Décibale [roi des Daces]
Decimius|Décimius (nom d'homme).
Decrianus|architecte de l'empereur Hadrien
Delus|c. Delos.
Demostratus|écrivain grec d'Apamée
dentulus|petite dent
Diaeus|Diéus (nom d'homme).
Dicaeus|un citharède
diephebus|celui qui a passé l'adolescence
Digitius|nom d'homme
Dimallus|ville d'Illyrie
Dimastus|montagne de l'île de Mycon
Diopus|nom d'homme
Dioscorus|nom d'un évêque d'Alexandrie
Diotimus|nom d'homme
Dioxippus|athlète de la suite d'Alexandre
Dipoenus|sculpteur crétois
dipsacus|Plin. chardon à carder.
dispondius|dispondée, pied de deux spondées
Divixtus|nom d'homme
Diyllus|historien grec
Docimus|nom d'homme
Docius|nom d'homme
Domninus|surnom et nom d'homme
donatarius|Cod. donataire, celui à qui on fait un don.
Donnus|chef gaulois des Alpes Cottiennes
Dorotheus|Dorothée [peintre célèbre]
Dorylaus|nom d'homme
Doryphorianus|nom d'homme
Dositheus|Dosithée [astronome]
Dottius|nom d'homme
Dracontius|surnom et nom romain
Drahonus|rivière qui se jette dans la Moselle
Dratinus|fleuve du golfe Persique
Drepanius|Latinus Drépanius Pacatus, proconsul romain
Drinius|le Drinius, [nom qu'on donnait au Drinon supérieur]
drungarius|chef de dronge
Drusillanus|nom d'hommes
Drusillianus|nom d'hommes
Dumnacus|chef des Andégaves
Durnomagus|ville de la Belgique
dymacherus|v. dimachaerus
Eburus|surnom romain
Ebutius|nom d'homme
Ecphantus|Ecphante [nom d'un peintre]
eduleus|grand mangeur
edulus|grand mangeur
Egassius|surnom romain
Eggius|nom de famille romain
Egilius|nom d'homme
Eiazius|surnom de Jupiter
Eiazzus|surnom de Jupiter
Elaphonnesus|île de la Propontide vis-à-vis de Cyzique
Elaphus|montagne près d'Arginuse
Elasippus|peintre d'Égine qui se servit de l'encaustique
Elcobus|ville de Belgique
Eleazarus|Éléazar [fils d'Aaron] / autres du même nom
elelisphacus|sorte de sauge
Emesus|ville de la Coelé-Syrie [auj. Homs]
Emmaus|une des toparchies de la Judée
Emonius|nom de famille romain
Encolpius|nom d'homme
Endovellicus|un des dieux tutélaires des Hispaniens
energumenus|possédé du démon, énergumène.
enneagonus|polygone à neuf côtés, ennéagone
Entrecius|nom d'homme
Ephraimus|Éphraïm [fils de Joseph, chef d'une des douze tribus d'Israël]
Epiphanius|nom d'homme
Epitus|montagne de Macédoine
epodus|épode, pièce composée de vers alternativement grands et petits; le plus petit des deux vers.
Equicolus|Equicolus (nom de guerrier).
Equiculus|Equicolus (nom de guerrier).
Equustuticus|ville du Samnium
Erastus|nom d'homme
Eressus|ville de Lesbos
erineus|plante inconnue
Ernaginus|Ernagine [ville de la Viennaise]
Erycius|nom d'homme
Erymandus|fleuve d'Arachosie
Erythrus|v. Erythrae 4.
Erytus|nom de guerrier
escarus|v. scarus.
Euanthius|nom d'un grammairien latin
Eubulus|nom d'homme, entre autres d'un statuaire
Eucherius|Euchérius [fils de Stilicon] / saint Eucher [évêque de Lyon]
Eudamus|amiral rhodien
Eudicus|nom d'un historien
Eudorus|Eudore [nom d'un peintre]
Eugamius|nom d'homme
Eugrammus|artiste grec
Eulaeus|Eulée [fleuve de Susiane]
Eulalius|nom d'homme
Eumarus|peintre grec
Eunicus|ciseleur de Mitylène
Euodius|nom de femme, nom d'hommes
Euodus|nom de femme, nom d'hommes
Euoenus|ancien nom de l'île de Péparèthe, renommée pour ses vins
Euphrasius|nom d'un magistrat
Eustachius|saint Eustache
Eustathius|nom d'homme
Eutherius|nom d'homme
Euthymus|célèbre athlète grec
Eutychius|nom d'homme
Evagrus2|Evagre (roi des Lapithes).
Evandrus2|Evandre. - 1 - roi d'Arcadie, qui fonda une colonie dans le Latium. - 2 - un philosophe. - 3 - un sculpteur et ciseleur. - 4 - général de Persée, roi de Macédoine.
Exampaeus|nom d'une source de la Scythie européenne
fabeus|servante ; [un] esclave
Fabillus|nom d'homme
Faenius|nom d'homme.
Fatuclus|c. Faunus
Faustinus|nom d'homme / nom de localité en Bretagne
Ferreolus|préfet des Gaules / St Ferréol
